credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
756,2020-09-01,1,P,20-<30,145000,3.25,95800,R,360,0,,35.0,47.0,5,2,65-74,3541360,0,0,2
745,2020-09-01,1,P,41,675000,3.75,95000,P,360,0,,95.0,151.0,6,1,25-34,2495168,0,0,2
808,2020-09-01,1,P,20-<30,215000,2.5,75000,R,180,0,,40.54,210.0,2,1,45-54,3903095,0,0,2
809,2020-09-01,1,P,20-<30,425000,2.875,92000,R,360,0,,54.013,186.0,6,1,55-64,3725789,0,0,2
776,2020-09-01,1,P,41,165000,3.25,14000,P,360,0,,96.5,53.0,5,1,45-54,1418155,0,0,2
762,2020-09-01,1,P,30-<36,255000,3.375,76200,P,360,1,2022-07-01,80.0,75.0,5,1,35-44,3942624,0,0,2
809,2020-09-01,1,P,20-<30,325000,2.875,92600,R,360,0,,36.333,71.0,6,1,>74,2288900,0,0,2
735,2020-09-01,1,P,20-<30,325000,2.875,92600,R,360,0,,36.333,71.0,6,1,>74,2288900,0,0,2
782,2020-11-01,1,P,20-<30,325000,2.875,92600,R,360,0,,36.333,71.0,6,1,>74,2288900,0,0,2
744,2020-09-01,1,P,20-<30,315000,3.375,95600,R,360,0,,66.525,75.0,6,1,45-54,3463651,0,0,2
789,2020-09-01,1,P,20-<30,335000,3.375,75000,R,360,0,,65.684,168.0,5,1,35-44,3712631,0,0,2
793,2020-09-01,1,P,20-<30,335000,3.375,75000,R,360,0,,65.684,168.0,5,1,35-44,3712631,0,0,2
796,2020-09-01,1,P,20-<30,445000,2.75,91300,R,360,0,,73.67,179.0,6,1,35-44,3883511,0,0,2
733,2020-09-01,1,P,44,365000,2.75,33000,R,360,0,,79.565,153.0,3,1,65-74,1190664,0,0,2
694,2020-09-01,1,P,20-<30,255000,2.99,95600,R,360,0,,54.0,62.0,5,1,25-34,1979004,0,0,2
745,2020-11-01,1,P,20-<30,255000,2.99,95600,R,360,0,,54.0,62.0,5,1,25-34,1979004,0,0,2
809,2020-09-01,1,P,20-<30,115000,2.625,33700,R,180,0,,32.0,78.0,5,2,45-54,2244523,0,0,2
752,2020-09-01,1,P,20-<30,465000,3.25,91400,R,360,0,,54.706,190.0,6,1,45-54,3098145,0,0,2
733,2020-09-01,1,P,37,225000,2.99,92300,R,360,0,,51.0,45.0,5,2,65-74,1997673,0,0,2
741,2020-10-01,1,P,37,225000,2.99,92300,R,360,0,,51.0,45.0,5,2,65-74,1997673,0,0,2
692,2020-09-01,1,P,30-<36,455000,3.5,34200,P,360,0,,94.962,95.0,5,2,45-54,4375121,0,0,2
806,2020-09-01,1,P,30-<36,695000,2.875,92600,R,360,0,,66.753,172.0,5,1,25-34,1697845,0,0,2
783,2020-10-01,1,P,30-<36,695000,2.875,92600,R,360,0,,66.753,172.0,5,1,25-34,1697845,0,0,2
738,2020-09-01,1,P,20-<30,345000,2.75,92000,R,360,0,,45.33,103.0,5,2,55-64,3724201,0,0,2
813,2020-10-01,1,P,20-<30,345000,2.75,92000,R,360,0,,45.33,103.0,5,2,55-64,3724201,0,0,2
799,2020-10-01,1,P,20-<30,345000,2.75,92000,R,360,0,,45.33,103.0,5,2,55-64,3724201,0,0,2
766,2020-10-01,1,P,20-<30,345000,2.75,92000,R,360,0,,45.33,103.0,5,2,55-64,3724201,0,0,2
777,2020-09-01,1,P,20-<30,385000,2.875,92800,R,360,0,,42.9,96.0,5,1,35-44,1655123,0,0,2
779,2020-09-01,1,P,20-<30,385000,2.875,92800,R,360,0,,42.9,96.0,5,1,35-44,1655123,0,0,2
787,2020-10-01,1,P,20-<30,385000,2.875,92800,R,360,0,,42.9,96.0,5,1,35-44,1655123,0,0,2
795,2020-09-01,1,P,30-<36,455000,2.75,33400,R,180,0,,60.322,823.0,5,1,55-64,2278314,0,0,2
811,2020-10-01,1,P,30-<36,195000,2.5,13000,R,180,0,,,148.0,2,1,55-64,14746,0,0,2
783,2020-09-01,1,P,<20,175000,2.875,10500,R,180,0,,37.0,246.0,5,1,>74,396640,0,0,2
813,2020-09-01,1,P,30-<36,135000,2.875,78300,R,180,0,,76.152,96.0,6,1,25-34,4376407,0,0,2
742,2020-09-01,1,P,47,375000,3.375,95300,P,360,0,,88.0,59.0,5,2,35-44,1062583,0,0,2
750,2020-09-01,1,P,20-<30,385000,2.75,91900,R,360,0,,53.175,120.0,5,1,45-54,1782040,0,0,2
803,2020-09-01,1,P,30-<36,285000,2.625,92100,R,360,0,,42.91,98.0,2,1,35-44,1559585,0,0,2
812,2020-09-01,1,P,20-<30,255000,2.875,77400,R,240,0,,55.451,193.0,5,2,55-64,4281657,0,0,2
741,2020-09-01,1,P,30-<36,105000,3.375,34200,P,360,0,,56.0,27.0,5,1,25-34,1953648,0,0,2
807,2020-09-01,1,P,39,345000,3.99,34200,P,360,0,,55.28,140.0,5,1,55-64,1633431,0,0,2
791,2020-09-01,1,P,20-<30,435000,2.875,77000,P,360,0,,95.0,129.0,2,1,25-34,2286756,0,0,2
717,2020-09-01,1,P,30-<36,465000,3.25,95600,R,360,0,,76.833,128.0,6,1,35-44,2714653,0,0,2
713,2020-09-01,1,P,38,395000,3.25,32700,P,360,0,,96.5,120.0,3,2,35-44,220539,0,0,2
747,2020-09-01,1,P,30-<36,575000,3.125,91300,P,360,0,,103.88,148.0,2,2,35-44,3950035,0,0,2
760,2020-09-01,1,P,48,145000,3.25,76100,P,360,0,,96.5,42.0,1,2,25-34,2047634,0,0,2
773,2020-09-01,1,P,20-<30,525000,2.75,94500,R,360,0,,43.833,165.0,5,1,45-54,2908317,0,0,2
817,2020-10-01,1,P,20-<30,525000,2.75,94500,R,360,0,,43.833,165.0,5,1,45-54,2908317,0,0,2
755,2020-09-01,1,P,49,435000,2.875,91300,R,360,0,,58.0,118.0,3,1,35-44,1058663,0,0,2
817,2020-09-01,1,P,49,435000,2.875,91300,R,360,0,,58.0,118.0,3,1,35-44,1058663,0,0,2
744,2020-09-01,1,P,20-<30,445000,3.0,94500,R,360,0,,44.898,250.0,5,2,35-44,835102,0,0,2
793,2020-09-01,1,P,48,165000,2.5,95100,R,180,0,,42.987,63.0,5,2,55-64,4285152,0,0,2
759,2020-09-01,1,P,30-<36,125000,2.75,92500,R,180,0,,25.336,58.0,6,1,55-64,1206593,0,0,2
705,2020-09-01,1,P,20-<30,505000,3.5,92800,R,360,0,,59.751,136.0,2,1,25-34,2515078,0,0,2
777,2020-09-01,1,P,37,195000,3.75,78200,R,360,0,,58.67,84.0,5,2,55-64,1565011,0,0,2
777,2020-09-01,1,P,20-<30,205000,2.75,11700,R,180,0,,42.5,131.0,5,2,35-44,4691016,0,0,2
666,2020-09-01,1,P,20-<30,185000,4.0,12500,P,360,0,,100.0,81.0,5,1,35-44,2419244,0,0,2
769,2020-09-01,1,P,20-<30,125000,3.5,33500,R,180,0,,58.182,74.0,5,1,25-34,4619167,0,0,2
774,2020-09-01,1,P,20-<30,215000,2.75,95300,R,180,0,,55.395,77.0,5,1,25-34,2835749,0,0,2
738,2020-09-01,1,P,48,405000,3.25,91300,R,360,0,,82.0,94.0,5,1,35-44,1173694,0,0,2
744,2020-09-01,1,P,30-<36,205000,3.125,32000,P,360,0,,72.49,66.0,5,1,55-64,3870762,0,0,2
809,2020-09-01,1,P,49,405000,2.875,33600,P,360,0,,90.0,103.0,5,1,25-34,2497846,0,0,2
755,2020-09-01,1,P,30-<36,385000,2.99,78600,P,360,0,,57.0,167.0,5,1,35-44,2061566,0,0,2
790,2020-09-01,1,P,20-<30,255000,2.99,75000,P,360,0,,80.0,90.0,5,2,55-64,3368139,0,0,2
697,2020-09-01,1,P,41,195000,3.5,33500,R,360,0,,59.104,61.0,3,1,55-64,4780430,0,0,2
747,2020-09-01,1,P,20-<30,175000,2.5,79700,R,180,0,,62.0,111.0,5,1,45-54,385627,0,0,2
723,2020-09-01,1,P,30-<36,225000,3.125,75000,R,360,0,,79.51,94.0,5,1,25-34,3883558,0,0,2
787,2020-10-01,1,P,30-<36,225000,3.125,75000,R,360,0,,79.51,94.0,5,1,25-34,3883558,0,0,2
760,2020-09-01,1,P,20-<30,335000,3.125,33300,R,360,0,,33.24,219.0,5,1,45-54,2227386,0,0,2
801,2020-10-01,1,P,20-<30,335000,3.125,33300,R,360,0,,33.24,219.0,5,1,45-54,2227386,0,0,2
740,2020-09-01,1,P,<20,125000,3.5,14600,P,360,0,,103.0,69.0,6,1,45-54,2413199,0,0,2
786,2020-09-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,2
772,2020-10-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,2
813,2020-10-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,2
733,2020-10-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,2
782,2020-11-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,2
823,2020-09-01,1,P,20-<30,185000,2.5,94500,R,180,0,,25.929,127.0,3,2,45-54,2485481,0,0,2
761,2020-10-01,1,P,20-<30,185000,2.5,94500,R,180,0,,25.929,127.0,3,2,45-54,2485481,0,0,2
777,2020-10-01,1,P,30-<36,275000,3.5,11700,P,360,0,,80.0,186.0,5,1,45-54,285118,0,0,2
745,2020-09-01,1,P,20-<30,235000,2.875,10500,R,180,0,,32.0,251.0,2,2,45-54,1063201,0,0,2
759,2020-09-01,1,P,20-<30,485000,3.25,11500,R,360,0,,80.0,152.0,3,1,35-44,1065771,0,0,2
807,2020-09-01,1,P,20-<30,255000,2.625,75000,R,180,0,,56.818,187.0,5,1,55-64,3042026,0,0,2
684,2020-10-01,1,P,44,225000,3.5,33800,P,360,0,,100.848,61.0,5,2,35-44,3578774,0,0,2
713,2020-09-01,1,P,30-<36,245000,2.999,91700,R,360,0,,63.684,63.0,5,2,25-34,1192515,0,0,2
753,2020-09-01,1,P,30-<36,465000,2.875,92100,P,360,0,,80.0,187.0,5,1,35-44,3724030,0,0,2
730,2020-08-01,1,P,20-<30,165000,2.625,33400,R,180,0,,38.0,125.0,5,2,45-54,1058788,0,0,2
683,2020-09-01,1,P,20-<30,375000,2.75,92800,R,360,0,,54.0,215.0,2,1,35-44,1754358,0,0,2
765,2020-09-01,1,P,20-<30,335000,2.875,93500,R,360,0,,69.9,95.0,6,1,45-54,883518,0,0,2
785,2020-09-01,1,P,30-<36,295000,2.75,77000,R,180,0,,79.67,124.0,5,1,25-34,1852199,0,0,2
779,2020-09-01,1,P,20-<30,275000,3.375,91700,R,360,0,,29.348,76.0,2,2,35-44,2248446,0,0,2
721,2020-09-01,1,P,43,375000,2.875,90600,R,360,0,,54.79,70.0,6,1,45-54,1967541,0,0,2
733,2020-09-01,1,P,40,245000,3.25,33100,P,360,0,,88.87,85.0,5,1,25-34,1190549,0,0,2
786,2020-09-01,1,P,30-<36,235000,3.0,34600,R,360,0,,47.114,128.0,5,1,55-64,1657230,0,0,2
686,2020-09-01,1,P,30-<36,445000,3.5,94500,R,360,0,,69.62,179.0,6,2,55-64,3756220,0,0,2
797,2020-09-01,1,P,30-<36,365000,2.25,34200,R,180,0,,44.0,169.0,5,2,55-64,1862273,0,0,2
748,2020-09-01,1,P,20-<30,175000,2.875,77400,P,360,0,,96.5,51.0,5,2,55-64,3466420,0,0,2
762,2020-09-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
802,2020-10-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
764,2020-10-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
812,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
800,2020-10-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
748,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
766,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
778,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
724,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
816,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
782,2020-11-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
810,2020-12-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
790,2020-12-01,1,P,20-<30,765000,2.875,94500,R,360,0,,56.3,221.0,2,1,35-44,543123,0,0,2
696,2020-09-01,1,P,20-<30,565000,3.125,91300,P,360,0,,85.0,155.0,5,1,25-34,3423136,0,0,2
778,2020-09-01,1,P,20-<30,765000,3.25,92600,P,360,0,,80.0,208.0,2,2,35-44,2502253,0,0,2
813,2020-09-01,1,P,20-<30,325000,2.99,95400,R,360,0,,35.0,192.0,5,2,55-64,2051070,0,0,2
714,2020-10-01,1,P,20-<30,95000,3.5,78200,P,360,0,,91.822,131.0,5,1,55-64,2286860,0,0,2
786,2020-09-01,1,P,39,505000,2.99,92000,R,360,0,,29.41,152.0,5,1,55-64,2948098,0,0,2
795,2020-09-01,1,P,20-<30,305000,3.125,75000,R,360,0,,74.515,160.0,5,1,35-44,2889787,0,0,2
796,2020-09-01,1,P,43,165000,2.75,76000,R,180,0,,67.0,89.0,5,2,65-74,4783232,0,0,2
808,2020-09-01,1,P,20-<30,475000,3.0,94500,R,360,0,,57.576,170.0,5,1,55-64,3354614,0,0,2
815,2020-09-01,1,P,39,355000,3.5,95300,R,360,0,,60.0,72.0,5,1,65-74,396178,0,0,2
635,2020-08-01,1,P,20-<30,345000,3.75,33700,R,360,0,,65.29,182.0,6,1,35-44,4201925,0,0,2
744,2020-09-01,1,P,48,375000,3.25,33400,R,360,0,,66.316,76.0,5,2,>74,4090531,0,0,2
754,2020-09-01,1,P,30-<36,725000,2.875,91300,R,360,0,,54.0,312.0,5,1,45-54,1006511,0,0,2
810,2020-10-01,1,P,42,465000,3.375,92500,P,360,0,,100.0,150.0,6,1,35-44,1241920,0,0,2
687,2020-09-01,1,P,30-<36,85000,3.25,76000,R,180,0,,46.0,69.0,5,1,45-54,1038286,0,0,2
800,2020-09-01,1,P,20-<30,525000,3.125,95700,R,360,0,,74.397,162.0,5,2,45-54,2697896,0,0,2
795,2020-10-01,1,P,30-<36,235000,3.375,33500,R,360,0,,69.91,75.0,3,2,45-54,82157,0,0,2
737,2020-09-01,1,P,30-<36,235000,3.0,77500,P,360,0,,96.5,53.0,6,2,25-34,1183776,0,0,2
770,2020-10-01,1,P,20-<30,635000,2.875,95100,R,360,0,,48.258,205.0,5,1,35-44,4363964,0,0,2
765,2020-09-01,1,P,36,295000,2.875,32800,P,360,0,,96.5,78.0,3,2,45-54,1207902,0,0,2
796,2020-10-01,1,P,30-<36,605000,2.875,94500,R,360,0,,52.79,125.0,5,1,45-54,561042,0,0,2
808,2020-09-01,1,P,20-<30,135000,3.25,76000,R,360,0,,54.0,99.0,5,1,45-54,378285,0,0,2
751,2020-09-01,1,P,20-<30,135000,3.25,76000,R,360,0,,54.0,99.0,5,1,45-54,378285,0,0,2
819,2020-11-01,1,P,20-<30,135000,3.25,76000,R,360,0,,54.0,99.0,5,1,45-54,378285,0,0,2
781,2020-09-01,1,P,30-<36,455000,3.25,11700,R,360,0,,56.604,187.0,5,1,65-74,714492,0,0,2
810,2020-10-01,1,P,20-<30,385000,2.75,93000,R,360,0,,95.81,111.0,6,2,35-44,3890770,0,0,2
761,2020-09-01,1,P,30-<36,335000,2.875,92500,R,360,0,,20.0,243.0,5,2,45-54,392764,0,0,2
761,2020-10-01,1,P,30-<36,335000,2.875,92500,R,360,0,,20.0,243.0,5,2,45-54,392764,0,0,2
808,2020-09-01,1,P,20-<30,455000,2.75,92000,R,360,0,,45.41,156.0,3,1,55-64,3724007,0,0,2
791,2020-11-01,1,P,20-<30,455000,2.75,92000,R,360,0,,45.41,156.0,3,1,55-64,3724007,0,0,2
670,2020-09-01,1,P,30-<36,95000,2.75,78200,R,240,0,,39.714,118.0,6,1,45-54,3444385,0,0,2
780,2020-09-01,1,P,30-<36,235000,3.25,75000,R,360,0,,68.687,90.0,6,1,35-44,855746,0,0,2
735,2020-09-01,1,P,42,415000,2.875,95300,R,360,0,,59.36,113.0,5,1,25-34,540551,0,0,2
799,2020-09-01,1,P,20-<30,385000,2.99,95600,R,360,0,,70.498,441.0,5,1,35-44,465442,0,0,2
734,2020-11-01,1,P,20-<30,385000,2.99,95600,R,360,0,,70.498,441.0,5,1,35-44,465442,0,0,2
780,2020-11-01,1,P,20-<30,385000,2.99,95600,R,360,0,,70.498,441.0,5,1,35-44,465442,0,0,2
786,2020-09-01,1,P,30-<36,345000,3.125,91900,R,360,0,,43.0,210.0,5,2,65-74,1751843,0,0,2
808,2020-09-01,1,P,20-<30,335000,3.0,91700,R,360,0,,59.64,70.0,6,1,65-74,4086220,0,0,2
784,2020-09-01,1,P,20-<30,305000,2.5,92600,R,180,0,,30.404,189.0,5,1,65-74,1192524,0,0,2
762,2020-10-01,1,P,30-<36,645000,2.999,95000,R,360,0,,74.71,283.0,6,1,35-44,1216744,0,0,2
722,2020-09-01,1,P,30-<36,355000,3.75,75000,P,360,0,,78.622,212.0,5,2,55-64,311437,0,0,2
795,2020-09-01,1,P,20-<30,425000,3.99,11700,R,360,0,,63.43,266.0,5,1,55-64,3957092,0,0,2
716,2020-08-01,2,P,20-<30,355000,2.75,11400,R,180,0,,27.42,136.0,2,1,45-54,2935238,0,0,2
778,2020-08-01,1,P,20-<30,385000,3.375,95400,R,360,0,,68.99,164.0,5,1,45-54,430463,0,0,2
751,2020-09-01,1,P,20-<30,325000,3.125,79000,R,360,0,,76.0,199.0,6,1,25-34,1972373,0,0,2
808,2020-10-01,1,P,20-<30,165000,2.875,33700,R,240,0,,45.22,81.0,5,2,35-44,1911921,0,0,2
812,2020-09-01,1,P,<20,55000,3.375,32700,R,180,0,,13.819,55.0,5,1,55-64,3298629,0,0,2
803,2020-10-01,1,P,30-<36,225000,2.75,32900,P,360,0,,96.5,79.0,5,1,55-64,1660751,0,0,2
800,2020-09-01,1,P,39,575000,2.75,91300,R,360,0,,51.811,159.0,5,1,45-54,4718595,0,0,2
809,2020-10-01,1,P,20-<30,255000,2.75,12000,R,180,0,,60.216,136.0,2,1,35-44,4385852,0,0,2
741,2020-09-01,1,P,20-<30,625000,3.125,94500,P,360,0,,80.0,250.0,5,1,45-54,2885786,0,0,2
784,2020-09-01,1,P,20-<30,95000,2.625,77300,R,180,0,,39.668,173.0,5,2,45-54,3679712,0,0,2
749,2020-10-01,1,P,20-<30,235000,2.99,95600,P,360,0,,36.948,96.0,5,1,55-64,1198941,0,0,2
809,2020-09-01,1,P,20-<30,355000,3.25,75200,P,360,0,,70.0,191.0,5,1,45-54,3706206,0,0,2
753,2020-09-01,1,P,20-<30,455000,3.0,94100,R,360,0,,45.646,131.0,5,2,65-74,3589800,0,0,2
809,2020-09-01,1,P,20-<30,465000,2.75,93000,P,360,0,,80.0,135.0,5,1,25-34,1205176,0,0,2
815,2020-09-01,1,P,40,465000,3.25,90700,R,360,0,,85.93,85.0,6,2,45-54,2168372,0,0,2
727,2020-09-01,1,P,20-<30,275000,2.75,75000,R,360,0,,46.96,152.0,5,1,35-44,1560879,0,0,2
800,2020-09-01,1,P,20-<30,535000,2.875,94500,R,360,0,,82.0,166.0,3,1,45-54,2013132,0,0,2
798,2020-11-01,1,P,20-<30,535000,2.875,94500,R,360,0,,82.0,166.0,3,1,45-54,2013132,0,0,2
790,2020-09-01,1,P,36,245000,3.125,95600,R,360,0,,58.537,54.0,6,2,>74,1791031,0,0,2
751,2020-09-01,1,P,38,365000,2.75,92500,R,360,0,,63.534,88.0,5,1,25-34,2577511,0,0,2
706,2020-10-01,1,P,30-<36,555000,3.5,92000,R,360,0,,75.0,162.0,5,2,35-44,2973295,0,0,2
647,2020-09-01,1,P,44,165000,3.875,33100,P,360,1,2021-03-01,75.0,82.0,6,2,35-44,3199276,1,1,2
747,2020-10-01,1,P,30-<36,325000,2.99,93200,R,360,0,,70.215,129.0,5,1,45-54,3368379,0,0,2
798,2020-10-01,1,P,39,185000,3.375,33900,R,360,0,,,85.0,5,1,35-44,1869760,0,0,2
798,2020-09-01,1,P,39,185000,3.375,33900,R,360,0,,,85.0,5,1,35-44,1869760,0,0,2
766,2020-09-01,1,P,30-<36,385000,2.75,92000,R,240,0,,53.586,138.0,5,1,45-54,1205395,0,0,2
710,2020-09-01,1,P,20-<30,305000,2.875,94500,R,360,0,,37.67,204.0,5,1,65-74,1555083,0,0,2
780,2020-09-01,1,P,30-<36,525000,3.25,94900,R,360,0,,82.35,135.0,5,2,35-44,2658944,0,0,2
723,2020-09-01,1,P,46,345000,2.875,92800,R,360,0,,43.0,57.0,5,1,35-44,384840,0,0,2
738,2020-10-01,1,P,30-<36,315000,3.0,32500,P,360,0,,100.0,73.0,5,1,25-34,1107524,0,0,2
701,2020-09-01,1,P,20-<30,255000,2.875,92800,R,360,0,,36.786,63.0,6,1,35-44,4194764,0,0,2
768,2020-10-01,1,P,20-<30,255000,2.875,92800,R,360,0,,36.786,63.0,6,1,35-44,4194764,0,0,2
755,2020-09-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,2
786,2020-11-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,2
773,2020-09-01,1,P,30-<36,405000,2.99,95700,R,360,0,,67.0,114.0,2,2,25-34,1949715,0,0,2
797,2020-09-01,1,P,20-<30,255000,2.99,75000,R,360,0,,57.285,195.0,5,2,45-54,213822,0,0,2
699,2020-10-01,1,P,20-<30,255000,2.99,75000,R,360,0,,57.285,195.0,5,2,45-54,213822,0,0,2
775,2020-09-01,1,P,<20,345000,2.875,91700,R,360,0,,69.7,124.0,6,1,45-54,1654797,0,0,2
746,2020-09-01,1,P,20-<30,355000,2.875,92300,R,360,0,,58.833,185.0,5,1,55-64,3435696,0,0,2
701,2020-10-01,1,P,20-<30,355000,2.875,92300,R,360,0,,58.833,185.0,5,1,55-64,3435696,0,0,2
733,2020-09-01,1,P,20-<30,385000,3.625,92800,R,360,0,,45.718,174.0,2,1,45-54,2509735,0,0,2
669,2020-09-01,1,P,30-<36,395000,3.875,91700,R,360,0,,68.0,108.0,5,2,45-54,1957763,0,0,2
774,2020-09-01,1,P,20-<30,705000,3.25,94900,P,360,0,,71.967,219.0,2,1,25-34,4362352,0,0,2
760,2020-10-01,1,P,20-<30,705000,3.25,94900,P,360,0,,71.967,219.0,2,1,25-34,4362352,0,0,2
741,2020-09-01,1,P,30-<36,385000,2.875,91700,R,360,0,,46.145,84.0,2,1,35-44,1654978,0,0,2
757,2020-09-01,1,P,30-<36,385000,2.875,91700,R,360,0,,46.145,84.0,2,1,35-44,1654978,0,0,2
785,2020-10-01,1,P,30-<36,385000,2.875,91700,R,360,0,,46.145,84.0,2,1,35-44,1654978,0,0,2
740,2020-11-01,1,P,30-<36,385000,2.875,91700,R,360,0,,46.145,84.0,2,1,35-44,1654978,0,0,2
796,2020-09-01,1,P,20-<30,245000,2.5,92500,R,180,0,,41.61,136.0,2,2,45-54,3724726,0,0,2
772,2020-09-01,1,P,30-<36,765000,2.875,92800,P,360,0,,71.7,148.0,2,1,45-54,3116018,0,0,2
736,2020-11-01,1,P,30-<36,765000,2.875,92800,P,360,0,,71.7,148.0,2,1,45-54,3116018,0,0,2
684,2020-09-01,1,P,42,405000,3.375,92500,P,360,0,,90.0,86.0,5,1,<25,1185758,0,0,2
790,2020-10-01,1,P,30-<36,555000,2.75,92800,R,360,0,,56.923,149.0,2,1,25-34,1196537,0,0,2
799,2020-10-01,1,P,30-<36,505000,2.5,92000,R,180,0,,63.694,156.0,6,2,25-34,1605493,0,0,2
773,2020-10-01,1,P,30-<36,215000,3.375,94500,R,360,0,,18.0,55.0,5,2,65-74,1983255,0,0,2
730,2020-10-01,1,P,30-<36,275000,3.0,11200,P,360,0,,80.0,93.0,2,2,35-44,2252838,0,0,2
796,2020-10-01,1,P,48,525000,3.25,92600,R,360,0,,77.33,235.0,5,2,25-34,649693,0,0,2
811,2020-09-01,1,P,20-<30,375000,2.875,75200,R,360,0,,60.38,191.0,3,2,45-54,1560287,0,0,2
810,2020-09-01,1,P,20-<30,495000,2.875,95700,P,360,0,,45.835,188.0,5,2,45-54,81865,0,0,2
785,2020-09-01,1,P,36,765000,3.0,94000,R,360,0,,59.006,158.0,5,2,35-44,4398380,0,0,2
717,2020-09-01,1,P,20-<30,295000,3.375,33400,P,360,0,,90.0,135.0,3,1,35-44,4290946,0,0,2
806,2020-09-01,1,P,20-<30,475000,3.0,94900,R,360,0,,53.693,163.0,6,1,55-64,753020,0,0,2
790,2020-09-01,1,P,20-<30,285000,2.875,92600,R,360,0,,32.844,116.0,5,1,>74,2254789,0,0,2
807,2020-09-01,1,P,30-<36,225000,3.375,33400,P,360,0,,80.0,51.0,5,1,35-44,1214534,0,0,2
750,2020-10-01,1,P,20-<30,325000,2.75,12500,P,360,0,,76.471,187.0,5,1,55-64,1161207,0,0,2
767,2020-09-01,1,P,20-<30,365000,2.875,92500,P,360,0,,59.35,116.0,5,1,35-44,1200520,0,0,2
776,2020-10-01,1,P,41,155000,2.75,33400,R,180,0,,46.0,74.0,5,2,65-74,1998141,0,0,2
770,2020-10-01,1,P,20-<30,205000,2.625,34200,R,180,0,,36.96,143.0,5,2,65-74,2923619,0,0,2
801,2020-10-01,1,P,20-<30,195000,2.875,32200,R,180,0,,47.93,145.0,5,1,45-54,1213632,0,0,2
755,2020-09-01,1,P,20-<30,255000,2.5,95600,R,180,0,,46.18,124.0,2,2,65-74,2942242,0,0,2
718,2020-09-01,1,P,30-<36,255000,3.125,92500,R,360,0,,46.072,125.0,5,1,45-54,3583465,0,0,2
687,2020-09-01,1,P,40,315000,2.875,93600,P,360,0,,90.0,150.0,5,1,35-44,1661952,0,0,2
782,2020-09-01,1,P,20-<30,225000,2.625,94500,R,180,0,,17.27,102.0,2,2,55-64,4363283,0,0,2
795,2020-10-01,1,P,20-<30,225000,2.625,94500,R,180,0,,17.27,102.0,2,2,55-64,4363283,0,0,2
762,2020-10-01,1,P,30-<36,215000,3.125,32900,R,360,0,,69.176,83.0,5,1,25-34,2637830,0,0,2
787,2020-10-01,1,P,20-<30,145000,3.0,32100,R,360,0,,43.881,64.0,5,2,65-74,1660321,0,0,2
800,2020-10-01,1,P,30-<36,215000,3.25,77500,R,360,0,,71.97,66.0,2,1,45-54,1560987,0,0,2
785,2020-10-01,1,P,40,585000,2.875,94500,R,360,0,,48.882,213.0,5,1,45-54,126110,0,0,2
799,2020-09-01,1,P,20-<30,405000,2.375,90200,R,180,0,,57.33,213.0,5,2,45-54,3881358,0,0,2
803,2020-10-01,1,S,40,255000,2.875,76000,P,360,0,,80.0,79.0,5,1,55-64,1697020,0,0,2
750,2020-09-01,1,P,20-<30,295000,3.125,92100,R,360,0,,47.0,94.0,6,1,45-54,1062539,0,0,2
