credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
789,2020-10-01,1,P,20-<30,285000,2.99,95600,R,240,0,,49.0,100.0,2,2,55-64,2975109,0,0,2
802,2020-10-01,1,P,37,305000,2.75,94000,R,360,0,,10.073,78.0,2,2,>74,1135616,0,0,2
687,2020-10-01,1,P,37,125000,3.375,32700,R,360,0,,57.56,96.0,5,1,55-64,6014521,0,0,2
786,2020-10-01,1,P,42,475000,2.875,95600,P,360,0,,89.9,121.0,5,1,45-54,3652960,0,0,2
778,2020-09-01,1,P,36,125000,3.125,34400,P,360,0,,96.5,33.0,5,1,<25,6780598,0,0,2
806,2020-10-01,1,P,38,365000,3.25,75000,R,360,0,,77.688,129.0,2,1,35-44,6839725,0,0,2
781,2020-10-01,1,P,37,395000,3.25,95700,R,360,0,,74.654,109.0,3,2,35-44,6253783,0,0,2
726,2020-10-01,1,S,42,225000,3.375,32700,P,360,0,,90.0,82.0,5,2,45-54,6327753,0,0,2
730,2020-10-01,1,P,42,435000,3.0,92500,R,360,0,,79.63,124.0,5,1,45-54,3821388,0,0,2
691,2020-10-01,1,P,49,305000,2.5,95800,R,180,0,,55.0,134.0,5,1,35-44,3252952,0,0,2
718,2020-10-01,1,P,<20,545000,3.375,94500,R,360,0,,54.4,279.0,2,1,35-44,6791018,0,0,2
754,2020-10-01,1,P,48,485000,2.75,33400,R,360,0,,56.882,150.0,5,1,45-54,1206140,0,0,2
774,2020-10-01,1,P,<20,485000,2.625,92000,R,360,0,,66.897,202.0,5,1,45-54,5392234,0,0,2
738,2020-10-01,1,P,42,205000,2.875,33800,R,360,0,,77.33,63.0,5,2,25-34,2170292,0,0,2
770,2020-10-01,1,P,42,455000,2.625,94500,R,360,0,,46.091,78.0,5,2,55-64,232102,0,0,2
819,2020-10-01,1,P,42,475000,2.875,92000,R,360,0,,53.14,166.0,3,1,35-44,5921030,0,0,2
764,2020-10-01,1,P,20-<30,445000,3.0,10000,R,360,0,,64.691,149.0,5,1,25-34,4081453,0,0,2
761,2020-10-01,1,P,46,225000,2.875,12500,P,360,0,,72.484,56.0,5,1,55-64,7333527,0,0,2
780,2020-10-01,1,P,43,355000,2.75,92100,R,360,0,,37.75,39.0,5,1,55-64,5552031,0,0,2
703,2020-10-01,1,P,30-<36,565000,3.0,11500,R,360,0,,,301.0,5,1,45-54,4908147,0,0,2
764,2020-10-01,1,P,39,595000,2.625,92000,R,360,0,,36.061,123.0,5,2,55-64,7017006,0,0,2
703,2020-10-01,1,P,20-<30,205000,3.5,33600,R,360,0,,78.72,348.0,5,1,55-64,753841,0,0,2
712,2020-10-01,1,P,41,255000,2.625,11700,R,180,0,,40.313,121.0,5,1,45-54,1057643,0,0,2
742,2020-09-01,1,P,36,595000,3.25,94500,R,360,0,,81.57,151.0,5,2,25-34,2451276,0,0,2
781,2020-10-01,1,P,30-<36,185000,3.125,33000,R,240,0,,60.0,63.0,3,1,45-54,122071,0,0,2
757,2020-10-01,1,P,36,645000,2.875,92000,R,360,0,,64.824,160.0,5,1,55-64,7442772,0,0,2
777,2020-10-01,1,P,36,695000,2.875,92800,R,360,0,,66.14,271.0,5,1,45-54,2438421,0,0,2
797,2020-10-01,1,P,30-<36,435000,3.0,95400,R,360,0,,73.44,90.0,5,1,45-54,4717334,0,0,2
776,2020-10-01,1,P,30-<36,295000,3.0,93500,R,360,0,,59.898,100.0,5,1,25-34,6721973,0,0,2
762,2020-10-01,1,P,41,415000,2.99,92000,R,360,0,,45.868,213.0,6,1,35-44,3848911,0,0,2
761,2020-10-01,1,P,39,375000,2.25,92500,R,180,0,,67.309,154.0,6,1,>74,1782618,0,0,2
747,2020-10-01,1,P,30-<36,235000,2.99,76500,P,360,0,,100.0,57.0,6,1,<25,8157192,0,0,2
676,2020-10-01,1,P,30-<36,335000,3.125,91300,R,240,0,,33.101,105.0,5,1,45-54,7936264,0,0,2
785,2020-09-01,1,S,30-<36,175000,3.25,33900,P,360,0,,80.0,220.0,5,1,45-54,3734638,0,0,2
782,2020-10-01,1,P,20-<30,305000,2.875,92500,R,240,0,,55.926,202.0,5,1,35-44,407944,0,0,2
781,2020-10-01,1,P,20-<30,185000,2.875,34600,R,240,0,,67.1,82.0,5,2,35-44,4574199,0,0,2
777,2020-10-01,1,P,37,345000,3.375,92500,R,360,0,,66.408,97.0,6,1,35-44,5442138,0,0,2
770,2020-10-01,1,P,20-<30,225000,2.75,90000,R,180,0,,39.821,97.0,3,2,55-64,7320042,0,0,2
673,2020-10-01,1,P,43,215000,2.75,92000,R,360,0,,37.5,74.0,5,1,45-54,175116,0,0,2
734,2020-10-01,1,P,37,205000,2.75,33800,P,360,0,,101.01,56.0,4,2,25-34,3390437,0,0,2
786,2020-10-01,1,P,<20,215000,2.75,93400,R,180,0,,65.373,145.0,5,1,55-64,4073528,0,0,2
774,2020-10-01,1,P,20-<30,385000,2.25,33000,P,180,0,,50.0,263.0,5,2,55-64,1960103,0,0,2
780,2020-10-01,1,P,20-<30,225000,3.375,32400,R,360,0,,32.794,159.0,5,1,35-44,4004554,0,0,2
798,2020-10-01,1,P,20-<30,245000,3.0,95600,R,240,0,,54.067,87.0,5,1,45-54,3604019,0,0,2
803,2020-10-01,1,I,45,215000,3.375,33100,P,360,0,,74.83,148.0,2,1,45-54,6621169,0,0,2
747,2020-10-01,1,P,20-<30,465000,2.75,91400,R,360,0,,51.111,165.0,5,1,55-64,6210541,0,0,2
743,2020-10-01,1,P,20-<30,395000,3.125,12500,P,360,0,,80.0,238.0,5,1,35-44,4007429,0,0,2
779,2020-10-01,1,P,47,205000,3.0,14400,P,360,0,,90.0,51.0,5,1,25-34,1000312,0,0,2
801,2020-10-01,1,P,40,415000,2.875,91700,R,300,0,,68.21,80.0,2,2,25-34,3462626,0,0,2
780,2020-10-01,1,P,44,715000,3.375,91300,R,360,0,,81.34,212.0,5,1,45-54,8040879,0,0,2
777,2020-10-01,1,P,30-<36,505000,2.99,91400,R,360,0,,36.344,153.0,5,1,65-74,7958538,0,0,2
701,2020-09-01,1,P,48,235000,2.75,91700,R,360,0,,47.72,38.0,5,2,65-74,2436736,0,0,2
804,2020-09-01,1,P,44,125000,3.125,33400,R,360,0,,16.567,48.0,5,2,55-64,6805710,0,0,2
784,2020-10-01,1,P,39,315000,3.375,75200,R,360,0,,87.151,82.0,2,1,25-34,7636403,0,0,2
788,2020-09-01,1,P,<20,155000,2.875,32400,P,360,0,,80.0,52.0,5,1,45-54,4699378,0,0,2
794,2020-11-01,1,P,<20,155000,2.875,32400,P,360,0,,80.0,52.0,5,1,45-54,4699378,0,0,2
817,2020-10-01,1,P,37,295000,2.875,92000,R,360,0,,72.75,83.0,5,1,45-54,484340,0,0,2
797,2020-10-01,1,P,41,765000,2.875,92800,R,360,0,,75.0,224.0,5,1,55-64,2984870,0,0,2
807,2020-10-01,1,P,<20,185000,3.0,77400,R,360,0,,69.66,135.0,5,1,25-34,5922904,0,0,2
763,2020-10-01,1,P,30-<36,155000,3.0,10700,P,360,0,,80.0,55.0,5,1,25-34,5732493,0,0,2
737,2020-10-01,1,P,36,215000,3.875,33300,P,360,0,,90.0,69.0,5,2,35-44,7541706,0,0,2
693,2020-10-01,1,P,46,385000,2.5,90000,R,360,0,,45.573,65.0,2,1,35-44,7469157,0,0,2
799,2020-10-01,1,P,38,345000,3.25,33400,R,360,0,,79.0,88.0,5,1,55-64,3051838,0,0,2
791,2020-10-01,1,P,49,425000,2.625,78700,P,360,0,,94.0,65.0,5,1,35-44,6222955,0,0,2
795,2020-10-01,1,P,20-<30,165000,2.5,94100,R,180,0,,19.0,83.0,2,1,35-44,3062151,0,0,2
702,2020-10-01,1,P,45,125000,2.375,75000,R,180,0,,47.333,102.0,3,2,45-54,5611888,0,0,2
808,2020-10-01,1,P,<20,315000,2.375,94900,R,180,0,,45.429,234.0,5,1,45-54,4146345,0,0,2
819,2020-10-01,1,P,42,345000,2.375,75000,R,180,0,,74.568,134.0,5,1,45-54,7725152,0,0,2
730,2020-10-01,1,P,37,355000,2.99,90000,R,360,0,,46.6,81.0,6,1,45-54,2612795,0,0,2
798,2020-10-01,1,P,39,365000,2.5,91700,R,360,0,,62.27,65.0,2,1,25-34,1553152,0,0,2
785,2020-10-01,1,P,<20,225000,3.25,33600,R,360,0,,59.24,165.0,3,1,45-54,1847445,0,0,2
813,2020-10-01,1,P,38,725000,2.625,92600,R,360,0,,74.387,168.0,5,1,25-34,2011458,0,0,2
770,2020-10-01,1,P,41,315000,2.875,95900,P,360,0,,84.31,61.0,5,2,25-34,4686321,0,0,2
765,2020-10-01,1,P,30-<36,465000,2.625,91400,R,360,0,,51.78,230.0,5,1,55-64,869887,0,0,2
771,2020-10-01,1,P,30-<36,315000,2.375,77300,R,180,0,,53.518,133.0,6,1,25-34,7680474,0,0,2
813,2020-10-01,1,P,49,395000,3.25,94600,R,360,0,,78.8,75.0,6,1,35-44,3653217,0,0,2
799,2020-10-01,1,P,30-<36,405000,2.625,92800,R,180,0,,65.231,146.0,6,1,55-64,3297363,0,0,2
802,2020-10-01,1,P,30-<36,655000,3.0,92800,P,360,0,,59.091,175.0,5,1,35-44,4150234,0,0,2
791,2020-10-01,1,P,<20,205000,3.0,33800,R,360,0,,73.474,97.0,2,2,45-54,4090826,0,0,2
790,2020-10-01,1,P,<20,385000,3.0,76000,P,360,0,,95.0,187.0,5,1,35-44,5775592,0,0,2
786,2020-10-01,1,P,20-<30,765000,3.0,90700,R,360,0,,91.01,322.0,5,2,45-54,5798781,0,0,2
780,2020-10-01,1,P,30-<36,275000,3.0,77300,R,240,0,,66.47,108.0,5,2,65-74,4141246,0,0,2
713,2020-11-01,1,P,30-<36,275000,3.0,77300,R,240,0,,66.47,108.0,5,2,65-74,4141246,0,0,2
706,2020-10-01,1,P,30-<36,265000,2.875,79000,P,360,0,,95.0,75.0,5,1,25-34,166565,0,0,2
666,2020-10-01,1,P,30-<36,425000,3.375,92800,R,360,0,,80.0,119.0,6,1,55-64,7293390,0,0,2
728,2020-10-01,1,P,20-<30,75000,2.625,14000,R,180,0,,44.7,68.0,5,1,45-54,2319205,0,0,2
754,2020-10-01,1,P,44,465000,2.75,90200,R,360,1,2021-04-01,72.388,92.0,6,1,45-54,3165704,1,1,2
746,2020-10-01,1,P,20-<30,235000,3.125,92800,R,360,0,,84.286,78.0,5,1,35-44,3190124,0,0,2
705,2020-09-01,1,P,20-<30,255000,2.875,32400,R,360,0,,72.52,178.0,6,1,35-44,5480233,0,0,2
736,2020-10-01,1,P,40,235000,2.875,78200,R,360,0,,79.195,115.0,5,2,45-54,6666911,0,0,2
680,2020-10-01,1,P,20-<30,205000,1.99,75100,R,180,0,,48.59,159.0,6,1,45-54,5957924,0,0,2
692,2020-10-01,1,P,30-<36,155000,2.5,76500,R,180,0,,53.353,104.0,6,2,35-44,3528964,0,0,2
763,2020-09-01,1,P,36,445000,3.375,11700,R,360,0,,84.762,116.0,5,2,35-44,7935945,0,0,2
776,2020-10-01,1,P,30-<36,495000,3.5,11500,R,360,0,,80.813,137.0,6,1,45-54,119857,0,0,2
699,2020-10-01,1,P,40,125000,2.875,33700,R,240,0,,57.339,29.0,5,2,55-64,3178853,0,0,2
811,2020-10-01,1,P,30-<36,215000,2.5,34700,R,180,0,,76.35,91.0,5,1,35-44,951168,0,0,2
744,2020-09-01,1,P,30-<36,695000,2.99,91300,R,360,0,,86.25,216.0,6,2,45-54,1860150,0,0,2
720,2020-10-01,1,P,43,165000,3.375,75500,P,360,0,,95.0,40.0,6,1,45-54,3726655,0,0,2
796,2020-10-01,1,P,<20,615000,2.5,94600,R,360,0,,75.18,325.0,5,1,35-44,2192695,0,0,2
783,2020-10-01,1,P,45,345000,2.625,90000,R,360,0,,68.28,56.0,6,1,45-54,2465248,0,0,2
771,2020-10-01,1,P,41,385000,2.875,33100,R,360,0,,84.7,86.0,6,1,35-44,7816777,0,0,2
763,2020-10-01,1,P,20-<30,345000,2.25,93000,R,180,0,,47.71,175.0,2,1,35-44,1996224,0,0,2
755,2020-10-01,1,I,40,255000,3.5,33000,R,360,0,,63.524,113.0,6,1,55-64,6797197,0,0,2
738,2020-09-01,1,P,43,175000,3.0,12500,P,360,0,,97.0,61.0,5,2,25-34,55309,0,0,2
774,2020-10-01,1,P,41,435000,2.875,10900,R,360,0,,67.188,111.0,5,1,35-44,2333071,0,0,2
748,2020-10-01,1,P,43,265000,3.125,12000,P,360,0,,95.0,63.0,5,2,25-34,1004460,0,0,2
807,2020-10-01,1,P,<20,475000,2.875,33300,R,360,0,,73.692,421.0,5,1,45-54,8001557,0,0,2
784,2020-10-01,1,P,20-<30,365000,2.5,95000,R,180,0,,38.919,188.0,5,2,55-64,3654118,0,0,2
684,2020-10-01,1,P,30-<36,195000,2.625,92400,R,180,0,,57.0,59.0,2,1,25-34,2940675,0,0,2
691,2020-10-01,1,P,42,165000,3.5,32200,P,360,0,,97.0,45.0,5,2,25-34,1670424,0,0,2
796,2020-10-01,1,P,20-<30,655000,2.375,95000,R,180,0,,65.758,324.0,2,2,25-34,1408953,0,0,2
706,2020-10-01,1,P,37,265000,2.875,32000,P,360,0,,95.0,58.0,5,2,55-64,7869240,0,0,2
772,2020-10-01,1,P,30-<36,205000,2.875,91000,R,360,0,,16.923,120.0,5,1,65-74,7202409,0,0,2
808,2020-10-01,1,P,20-<30,245000,2.875,95800,R,300,0,,53.52,88.0,5,1,45-54,5968452,0,0,2
793,2020-10-01,1,P,30-<36,505000,2.875,11000,R,240,0,,60.0,192.0,2,1,35-44,2745715,0,0,2
712,2020-11-01,1,P,<20,365000,2.875,91300,R,360,0,,42.471,224.0,6,1,35-44,7573342,0,0,2
803,2020-11-01,1,P,<20,365000,2.875,91300,R,360,0,,42.471,224.0,6,1,35-44,7573342,0,0,2
794,2020-10-01,1,P,30-<36,425000,2.625,90200,P,360,0,,65.0,120.0,2,1,25-34,6128140,0,0,2
795,2020-10-01,1,P,30-<36,235000,2.625,78000,P,360,0,,100.0,148.0,6,1,45-54,3221271,0,0,2
808,2020-10-01,1,P,<20,125000,2.75,93700,R,360,0,,46.33,95.0,5,2,55-64,2484427,0,0,2
754,2020-10-01,1,P,43,765000,2.875,94500,R,360,0,,58.22,282.0,5,1,35-44,7775522,0,0,2
802,2020-11-01,1,P,43,765000,2.875,94500,R,360,0,,58.22,282.0,5,1,35-44,7775522,0,0,2
813,2020-10-01,1,P,37,445000,2.625,95000,R,360,0,,67.939,110.0,5,2,45-54,980315,0,0,2
720,2020-10-01,1,P,47,405000,2.5,92500,R,360,0,,47.471,155.0,5,1,55-64,1265232,0,0,2
752,2020-10-01,1,P,<20,275000,2.75,32000,R,360,0,,79.99,105.0,5,1,35-44,7822622,0,0,2
780,2020-10-01,1,P,42,355000,2.75,95600,P,360,0,,80.0,86.0,2,2,35-44,8140705,0,0,2
712,2020-10-01,1,P,41,145000,2.75,76000,R,180,0,,58.47,110.0,3,1,35-44,2541370,0,0,2
790,2020-10-01,1,P,43,155000,2.75,33900,R,360,0,,54.545,30.0,5,2,65-74,6521435,0,0,2
799,2020-10-01,1,P,30-<36,255000,2.625,90200,R,180,0,,42.833,115.0,6,1,45-54,4716667,0,0,2
736,2020-10-01,1,P,41,175000,2.75,34700,R,360,0,,71.562,55.0,5,2,65-74,6613612,0,0,2
783,2020-10-01,1,P,48,185000,3.125,77000,R,360,0,,76.53,54.0,3,2,25-34,7787222,0,0,2
806,2020-09-01,1,P,48,325000,2.99,33600,P,360,0,,90.0,67.0,5,1,25-34,5896986,0,0,2
789,2020-10-01,1,P,41,95000,3.25,33500,R,360,0,,52.38,35.0,5,2,45-54,5898814,0,0,2
737,2020-10-01,1,P,20-<30,425000,3.125,95300,R,360,0,,74.52,150.0,5,1,25-34,5440224,0,0,2
772,2020-10-01,1,P,20-<30,765000,2.875,90600,R,360,0,,79.47,248.0,6,2,25-34,2574030,0,0,2
766,2020-10-01,1,P,30-<36,175000,2.625,77400,P,180,0,,46.237,69.0,5,1,55-64,3895868,0,0,2
751,2020-09-01,1,P,46,185000,3.0,77000,P,360,0,,100.428,93.0,6,2,25-34,3379728,0,0,2
751,2020-09-01,1,P,46,185000,3.0,77000,P,360,0,,100.428,93.0,6,2,25-34,3379728,0,0,2
807,2020-10-01,1,P,36,155000,3.25,33800,P,360,0,,96.5,34.0,5,2,55-64,5322122,0,0,2
779,2020-10-01,1,P,38,395000,3.375,90000,R,360,0,,85.399,90.0,5,2,35-44,655765,0,0,2
782,2020-09-01,1,S,40,295000,3.125,33900,P,360,0,,85.0,83.0,5,2,45-54,2065253,0,0,2
765,2020-10-01,1,P,42,265000,2.99,95800,R,360,0,,79.403,57.0,6,2,35-44,6397598,0,0,2
811,2020-10-01,1,P,<20,115000,2.99,95800,R,360,0,,25.31,202.0,3,2,>74,2579438,0,0,2
820,2020-10-01,1,P,<20,115000,2.99,95800,R,360,0,,25.31,202.0,3,2,>74,2579438,0,0,2
714,2020-10-01,1,P,30-<36,615000,3.125,94000,R,360,0,,20.534,167.0,5,2,45-54,1900016,0,0,2
796,2020-10-01,1,P,30-<36,615000,3.125,94000,R,360,0,,20.534,167.0,5,2,45-54,1900016,0,0,2
758,2020-09-01,1,P,41,285000,3.125,78600,R,360,0,,78.889,117.0,5,2,35-44,4381918,0,0,2
784,2020-09-01,1,P,42,375000,2.875,34900,P,360,0,,96.5,110.0,6,1,35-44,993949,0,0,2
760,2020-09-01,1,P,39,285000,3.0,33500,P,360,0,,97.0,80.0,6,1,45-54,342999,0,0,2
800,2020-09-01,1,P,36,315000,2.875,33600,P,360,0,,79.74,170.0,5,1,35-44,1854480,0,0,2
785,2020-10-01,1,P,43,415000,3.0,32900,P,360,0,,72.0,84.0,5,1,45-54,2957791,0,0,2
790,2020-10-01,1,P,45,465000,3.0,33400,P,360,0,,85.0,104.0,5,1,25-34,2331235,0,0,2
670,2020-10-01,1,P,44,365000,3.125,90000,R,360,0,,78.547,66.0,6,1,45-54,6960814,0,0,2
694,2020-10-01,1,P,41,165000,3.375,34200,P,360,0,,85.0,44.0,5,2,65-74,6210236,0,0,2
740,2020-10-01,1,P,43,265000,3.375,32700,R,360,0,,85.782,72.0,6,2,35-44,6654685,0,0,2
712,2020-10-01,1,P,20-<30,295000,2.625,78700,R,180,0,,68.545,338.0,5,1,35-44,5482041,0,0,2
765,2020-10-01,1,P,42,225000,2.875,91700,R,240,0,,32.214,77.0,5,2,55-64,6521919,0,0,2
810,2020-10-01,1,P,30-<36,425000,2.75,95600,R,240,0,,71.12,146.0,5,1,45-54,2628419,0,0,2
794,2020-10-01,1,P,42,765000,2.875,90700,R,360,0,,58.642,265.0,3,2,45-54,3135280,0,0,2
794,2020-10-01,1,P,<20,295000,2.625,91300,R,360,0,,42.0,147.0,2,2,45-54,2550399,0,0,2
785,2020-10-01,1,P,<20,295000,2.625,91300,R,360,0,,42.0,147.0,2,2,45-54,2550399,0,0,2
772,2020-10-01,1,P,30-<36,365000,2.999,92600,R,360,0,,84.71,124.0,5,1,25-34,5951136,0,0,2
804,2020-10-01,1,P,38,345000,2.5,94500,R,360,0,,62.0,186.0,5,2,25-34,3812488,0,0,2
719,2020-10-01,1,P,36,465000,2.875,91300,P,360,0,,89.14,105.0,5,1,25-34,5860695,0,0,2
811,2020-11-01,1,S,20-<30,135000,3.25,34200,P,360,0,,90.0,60.0,5,2,65-74,956122,0,0,2
787,2020-10-01,1,P,20-<30,175000,2.625,32900,P,360,0,,80.0,70.0,5,2,35-44,3855722,0,0,2
776,2020-10-01,1,P,<20,355000,2.5,90700,R,360,0,,28.994,133.0,5,1,65-74,1888282,0,0,2
786,2020-09-01,1,P,43,215000,3.0,76100,P,360,0,,80.0,60.0,6,2,35-44,4930286,0,0,2
727,2020-10-01,1,P,45,605000,2.875,90000,R,360,0,,40.25,159.0,5,2,65-74,6574709,0,0,2
736,2020-10-01,1,P,39,375000,3.0,32700,P,360,0,,80.0,199.0,6,2,45-54,574891,0,0,2
761,2020-10-01,1,P,41,265000,2.875,75000,R,360,0,,77.612,107.0,5,1,55-64,7923680,0,0,2
787,2020-10-01,1,P,45,375000,2.875,76100,P,360,0,,88.4,94.0,2,1,35-44,2480566,0,0,2
706,2020-10-01,1,P,20-<30,285000,3.5,92500,R,360,0,,61.339,180.0,5,1,45-54,399779,0,0,2
805,2020-10-01,1,P,40,585000,2.5,92600,R,180,0,,66.705,180.0,2,1,45-54,5423382,0,0,2
773,2020-10-01,1,P,20-<30,585000,2.99,94100,R,360,0,,74.0,178.0,2,1,35-44,3013611,0,0,2
783,2020-10-01,1,P,36,405000,2.5,91300,R,360,0,,85.0,106.0,5,2,25-34,6145449,0,0,2
779,2020-11-01,1,P,36,405000,2.5,91300,R,360,0,,85.0,106.0,5,2,25-34,6145449,0,0,2
704,2020-10-01,1,P,42,255000,2.625,75000,R,360,0,,57.227,124.0,6,1,65-74,4398593,0,0,2
792,2020-10-01,1,P,36,495000,2.875,92800,P,360,0,,60.0,125.0,2,1,25-34,3595015,0,0,2
746,2020-10-01,1,P,20-<30,605000,3.0,92800,R,360,0,,73.03,198.0,5,1,35-44,4692342,0,0,2
778,2020-10-01,1,P,37,385000,2.99,33000,P,360,0,,95.0,118.0,6,1,25-34,6779217,0,0,2
727,2020-10-01,1,P,46,315000,2.75,33400,R,360,0,,46.043,91.0,3,2,35-44,4616869,0,0,2
794,2020-10-01,1,P,30-<36,465000,3.125,90700,R,360,0,,59.961,143.0,2,1,35-44,6995329,0,0,2
802,2020-10-01,1,P,<20,385000,2.875,75200,R,360,0,,69.616,228.0,5,2,55-64,6690549,0,0,2
797,2020-10-01,1,P,30-<36,455000,3.25,92100,R,360,0,,63.4143,303.0,2,2,65-74,5466721,0,0,2
775,2020-10-01,1,P,39,365000,2.75,92800,R,240,0,,55.051,110.0,2,1,55-64,5754109,0,0,2
769,2020-10-01,1,P,47,165000,2.75,76200,P,360,0,,62.89,53.0,5,2,65-74,5550415,0,0,2
813,2020-10-01,1,P,30-<36,155000,2.99,76200,P,360,0,,60.785,48.0,5,2,65-74,7081866,0,0,2
779,2020-10-01,1,P,30-<36,655000,3.125,95100,P,360,0,,69.892,141.0,2,1,25-34,5720083,0,0,2
760,2020-10-01,1,P,43,345000,2.75,91300,R,360,0,,45.79,99.0,5,1,35-44,5818117,0,0,2
767,2020-10-01,1,P,30-<36,425000,2.625,92700,R,360,0,,58.333,94.0,5,2,35-44,6148852,0,0,2
713,2020-10-01,1,S,30-<36,285000,2.99,34100,P,360,0,,52.83,111.0,5,1,65-74,5574782,0,0,2
761,2020-09-01,1,P,49,135000,2.75,91000,R,360,0,,18.373,45.0,5,1,55-64,7532806,0,0,2
820,2020-10-01,1,P,30-<36,145000,2.99,77300,P,360,0,,56.408,65.0,5,2,65-74,8161960,0,0,2
698,2020-10-01,1,P,40,485000,3.375,90200,R,360,0,,80.0,86.0,6,1,35-44,1904383,0,0,2
812,2020-10-01,1,P,45,405000,3.375,92800,R,360,0,,76.046,97.0,6,1,25-34,4136686,0,0,2
714,2020-09-01,1,P,42,365000,3.5,95700,R,360,0,,,136.0,1,2,45-54,1614170,0,0,2
809,2020-10-01,1,P,<20,85000,2.75,75600,P,360,0,,95.0,83.0,5,1,<25,813393,0,0,2
735,2020-09-01,1,P,20-<30,205000,2.75,79700,R,360,0,,72.8,96.0,6,1,25-34,5550459,0,0,2
780,2020-09-01,1,P,37,215000,2.875,33400,P,360,0,,89.958,64.0,5,2,55-64,5233627,0,0,2
809,2020-10-01,1,P,<20,215000,3.125,32900,R,360,0,,65.63,111.0,5,2,35-44,7757687,0,0,2
700,2020-10-01,1,P,20-<30,355000,3.25,95100,R,360,0,,21.33,125.0,2,1,55-64,4646376,0,0,2
738,2020-10-01,1,P,20-<30,265000,2.625,75400,R,360,0,,74.46,100.0,5,1,35-44,2361907,0,0,2
692,2020-10-01,1,P,30-<36,185000,3.99,33800,P,360,1,2021-06-01,97.0,60.0,5,1,25-34,7037344,0,1,2
693,2020-11-01,1,P,30-<36,185000,3.99,33800,P,360,0,,97.0,60.0,5,1,25-34,7037344,0,0,2
792,2020-09-01,1,P,40,485000,2.75,90500,R,360,0,,73.52,100.0,2,1,45-54,2584659,0,0,2
771,2020-10-01,1,P,<20,285000,2.375,32600,R,180,0,,66.69,375.0,2,1,45-54,5643607,0,0,2
701,2020-09-01,1,P,30-<36,495000,3.5,92800,P,360,0,,95.0,120.0,5,1,25-34,842996,0,0,2
738,2020-10-01,1,P,49,445000,2.75,33100,P,360,0,,80.0,83.0,6,1,25-34,7834144,0,0,2
716,2020-10-01,1,P,39,285000,3.25,34700,R,360,0,,78.871,131.0,3,1,35-44,5450515,0,0,2
705,2020-09-01,1,P,41,335000,3.25,32800,P,360,0,,95.0,130.0,4,2,25-34,3682230,0,0,2
779,2020-10-01,1,P,37,235000,2.75,34700,R,240,0,,57.231,67.0,5,2,65-74,6617814,0,0,2
664,2020-10-01,1,P,36,255000,3.5,33100,R,360,0,,82.92,83.0,5,2,45-54,5815248,0,0,2
742,2020-10-01,1,P,30-<36,325000,2.75,10900,R,180,0,,57.0,191.0,5,1,35-44,2786730,0,0,2
690,2020-10-01,1,P,<20,265000,3.125,92100,R,360,0,,29.889,106.0,5,1,65-74,6366668,0,0,2
804,2020-10-01,1,P,30-<36,415000,2.75,10500,R,360,0,,66.0,169.0,5,2,35-44,2975529,0,0,2
763,2020-10-01,1,S,30-<36,195000,2.625,34600,R,180,0,,61.875,295.0,5,1,55-64,457509,0,0,2
733,2020-09-01,1,P,39,305000,3.25,90200,R,360,0,,54.545,62.0,5,1,55-64,581486,0,0,2
717,2020-10-01,1,P,40,215000,3.25,34100,R,360,0,,83.333,70.0,5,2,45-54,3768472,0,0,2
713,2020-10-01,1,P,40,195000,3.25,32600,R,360,0,,60.317,49.0,6,1,35-44,7680690,0,0,2
794,2020-10-01,1,P,30-<36,305000,2.375,96100,R,180,0,,33.1,200.0,5,1,45-54,5954653,0,0,2
791,2020-10-01,1,P,36,315000,3.125,92100,P,360,0,,95.0,84.0,6,1,65-74,7304218,0,0,2
807,2020-09-01,1,P,46,345000,3.0,91700,R,360,0,,58.62,74.0,2,1,35-44,4329409,0,0,2
714,2020-09-01,1,P,<20,255000,3.0,33000,R,360,0,,74.41,203.0,5,1,25-34,7799208,0,0,2
801,2020-10-01,1,P,44,235000,2.875,92100,R,360,0,,34.33,47.0,6,1,65-74,1282190,0,0,2
757,2020-10-01,1,P,30-<36,575000,3.125,11700,R,360,0,,72.0,193.0,5,1,55-64,2932443,0,0,2
755,2020-10-01,1,P,30-<36,525000,3.25,10500,R,360,0,,74.714,150.0,5,1,45-54,3996112,0,0,2
744,2020-10-01,1,P,42,635000,3.375,95000,R,360,0,,74.12,111.0,2,2,45-54,4702275,0,0,2
813,2020-10-01,1,P,44,675000,3.125,92800,R,360,0,,71.105,129.0,5,1,45-54,1334435,0,0,2
761,2020-10-01,1,P,41,585000,2.875,10500,P,360,0,,80.0,174.0,5,2,35-44,6456727,0,0,2
763,2020-10-01,1,P,45,565000,2.875,92000,R,360,0,,70.875,79.0,2,1,35-44,3794756,0,0,2
794,2020-09-01,1,P,30-<36,445000,2.625,77000,R,360,0,,59.152,205.0,5,1,35-44,1395614,0,0,2
776,2020-10-01,1,P,41,235000,3.5,32100,P,360,0,,80.0,78.0,5,1,65-74,5292304,0,0,2
763,2020-09-01,1,P,30-<36,195000,3.375,92300,R,360,0,,60.0,85.0,6,1,35-44,8080151,0,0,2
