credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
782,2021-11-01,2,P,20-<30,645000,3.5,94500,R,360,0,,4,54.0,197.0,5,1,45-54,5048508,0,0
651,2021-11-01,1,P,44,315000,3.875,78100,P,360,0,,4,90.0,156.0,5,2,45-54,4995217,0,0
724,2021-11-01,1,P,<20,135000,3.25,76500,P,360,0,,4,80.0,85.0,5,2,25-34,5847426,0,0
670,2021-11-01,1,P,30-<36,225000,3.625,32900,P,360,0,,4,90.0,77.0,5,1,35-44,3453077,0,0
647,2021-10-01,1,P,20-<30,155000,3.5,78600,R,360,0,,4,68.652,69.0,5,1,45-54,7032808,0,0
730,2021-11-01,1,P,20-<30,155000,3.5,78600,R,360,0,,4,68.652,69.0,5,1,45-54,7032808,0,0
799,2021-11-01,1,P,<20,115000,3.125,12500,R,360,0,,4,42.0,111.0,5,1,35-44,3042612,0,0
697,2021-10-01,1,P,37,235000,2.75,32700,R,360,0,,4,79.0,71.0,5,1,>74,2927583,0,0
743,2021-10-01,1,P,47,285000,3.124,78700,R,360,0,,4,43.801,49.0,5,1,35-44,1391679,0,0
765,2021-10-01,1,P,41,285000,3.125,76300,P,360,0,,4,95.0,82.0,5,1,35-44,3476637,0,0
793,2021-10-01,1,P,36,285000,3.25,78100,P,360,0,,4,80.0,130.0,5,2,55-64,4123643,0,0
771,2021-10-01,1,P,36,285000,3.125,77500,P,360,0,,4,96.5,87.0,6,1,25-34,1962602,0,0
814,2021-11-01,1,P,<20,245000,3.0,93600,P,360,0,,4,79.032,95.0,5,2,45-54,332671,0,0
704,2021-10-01,1,P,44,245000,3.375,75000,P,360,0,,4,97.0,47.0,5,2,25-34,5848604,0,0
697,2021-11-01,1,P,<20,135000,2.99,32500,R,360,0,,4,33.7,201.0,5,1,65-74,6650560,0,0
763,2021-10-01,1,P,20-<30,635000,2.875,11500,P,360,0,,4,79.874,412.0,5,2,45-54,5750465,0,0
754,2021-10-01,1,P,30-<36,375000,2.75,79700,R,360,0,,4,88.188,135.0,5,2,25-34,1355860,0,0
749,2021-11-01,1,P,20-<30,95000,2.125,33400,R,120,0,,4,48.718,73.0,3,2,55-64,7455312,0,0
809,2021-10-01,1,P,49,445000,2.75,94500,R,300,0,,4,60.0,76.0,2,2,55-64,420427,0,0
793,2021-11-01,1,P,43,195000,2.75,95200,R,360,0,,4,29.77,91.0,5,1,65-74,4677733,0,0
674,2021-10-01,1,P,42,265000,3.25,93600,R,360,0,,4,79.52,63.0,6,1,25-34,1335558,0,0
817,2021-11-01,1,P,20-<30,165000,3.25,33000,R,360,0,,4,80.0,109.0,6,1,45-54,2938367,0,0
776,2021-11-01,1,P,38,245000,2.95,33100,R,360,0,,4,79.033,85.0,6,1,25-34,3451159,0,0
740,2021-11-01,1,P,40,175000,2.875,95900,R,360,0,,4,31.083,56.0,5,2,45-54,7437769,0,0
771,2021-11-01,1,P,37,175000,3.125,77300,R,360,0,,4,,74.0,5,1,>74,5114791,0,0
782,2021-10-01,1,P,43,375000,2.75,93600,R,360,0,,4,75.0,129.0,5,1,25-34,811910,0,0
802,2021-10-01,1,P,46,635000,2.99,92800,R,360,0,,4,64.141,213.0,2,2,45-54,6768417,0,0
799,2021-10-01,1,P,30-<36,275000,2.625,93300,R,240,0,,4,50.08,104.0,5,1,55-64,2221591,0,0
802,2021-10-01,1,P,38,325000,2.625,95700,P,240,0,,4,49.0,139.0,5,1,35-44,418224,0,0
803,2021-10-01,1,P,48,235000,2.75,91700,R,360,0,,4,47.72,38.0,5,2,65-74,2436736,0,0
664,2021-11-01,1,P,44,95000,3.375,33800,P,360,0,,4,95.0,47.0,6,1,35-44,1337222,0,0
735,2021-10-01,1,P,40,165000,2.875,33900,R,360,0,,4,66.0,50.0,5,2,65-74,2985964,0,0
703,2021-10-01,1,P,36,165000,3.75,76000,R,360,0,,4,65.7,60.0,5,1,25-34,7802114,0,0
785,2021-10-01,1,P,40,285000,3.0,93700,P,360,0,,4,80.0,59.0,6,2,35-44,3191702,0,0
713,2021-09-01,1,P,44,815000,3.0,11700,P,360,0,,4,90.0,250.0,5,1,35-44,8031968,0,0
751,2021-10-01,1,P,20-<30,85000,2.875,92300,R,360,0,,4,,40.0,5,1,>74,2241599,0,0
801,2021-10-01,1,P,43,265000,2.625,78600,R,180,0,,4,52.76,99.0,2,2,65-74,995677,0,0
770,2021-10-01,1,P,20-<30,445000,2.125,93500,R,180,0,,4,78.66,208.0,1,2,35-44,365759,0,0
797,2021-11-01,1,P,49,145000,2.99,33000,P,360,0,,4,92.0,40.0,6,1,25-34,6783866,0,0
781,2021-11-01,1,P,36,155000,2.375,77400,R,180,0,,4,40.869,125.0,2,1,35-44,2110163,0,0
711,2021-11-01,1,P,36,195000,2.625,32900,R,180,0,,4,65.333,94.0,5,2,55-64,6332390,0,0
680,2021-11-01,1,P,43,285000,3.25,90200,R,360,1,2022-01-01,4,53.0,49.0,6,1,55-64,3036174,1,1
682,2021-11-01,1,P,44,425000,2.875,95400,R,360,0,,4,66.488,128.0,5,2,45-54,187955,0,0
779,2021-11-01,1,P,37,465000,2.99,75000,R,360,0,,4,74.398,103.0,5,2,45-54,7033060,0,0
796,2021-11-01,1,P,38,765000,2.99,91000,P,360,0,,4,95.0,149.0,2,1,25-34,3255863,0,0
656,2021-11-01,1,P,38,155000,3.375,32200,R,360,0,,4,57.576,32.0,5,1,65-74,6935590,0,0
801,2021-11-01,1,S,20-<30,195000,3.25,77300,P,360,0,,4,57.54,89.0,5,2,55-64,751143,0,0
700,2021-10-01,1,P,48,295000,2.75,95400,P,360,0,,4,57.0,44.0,5,1,45-54,420623,0,0
806,2021-11-01,1,P,20-<30,145000,2.125,75000,P,180,0,,4,29.293,99.0,5,2,65-74,3154306,0,0
682,2021-10-01,1,P,39,315000,3.5,95600,P,360,0,,4,97.0,79.0,5,2,25-34,421035,0,0
717,2021-10-01,1,P,45,95000,3.375,10700,P,360,0,,4,90.0,68.0,1,2,55-64,3450082,0,0
718,2021-10-01,1,P,20-<30,195000,2.99,78200,R,300,0,,4,84.827,85.0,6,1,25-34,3448647,0,0
790,2021-11-01,1,P,20-<30,405000,2.375,92600,R,360,0,,4,51.203,95.0,5,1,25-34,5560145,0,0
792,2021-11-01,1,P,44,305000,2.875,93400,R,360,0,,4,47.968,68.0,5,2,45-54,7892958,0,0
764,2021-11-01,1,P,38,445000,2.99,77000,P,360,0,,4,90.0,141.0,5,2,45-54,7619330,0,0
766,2021-10-01,1,P,44,305000,3.25,33600,R,360,0,,4,85.0,88.0,5,2,35-44,4980013,0,0
787,2021-11-01,1,P,47,65000,2.375,33700,R,180,0,,4,28.889,27.0,5,2,65-74,1126590,0,0
683,2021-10-01,1,P,42,165000,2.49,77400,R,180,0,,4,86.244,43.0,6,1,35-44,7472643,0,0
733,2021-11-01,1,P,38,225000,2.865,78700,R,360,0,,4,45.732,44.0,6,2,65-74,5312870,0,0
778,2021-11-01,1,P,37,585000,3.125,93900,R,360,0,,4,39.0,126.0,5,2,45-54,146361,0,0
813,2021-10-01,1,P,30-<36,515000,2.99,92800,R,360,0,,4,75.253,152.0,5,2,45-54,215204,0,0
662,2021-11-01,1,P,40,175000,3.375,33100,R,360,0,,4,66.41,90.0,5,1,45-54,2515979,0,0
642,2021-11-01,1,P,44,175000,3.25,33600,R,360,0,,4,75.431,40.0,3,2,25-34,1936045,0,0
711,2021-09-01,1,P,48,325000,2.125,75000,R,180,0,,4,83.943,91.0,5,1,35-44,6383252,0,0
747,2021-11-01,1,P,47,455000,2.75,76000,P,360,0,,4,91.652,75.0,5,1,35-44,6173982,0,0
754,2021-11-01,1,P,38,225000,3.25,32500,R,360,0,,4,73.42,76.0,5,2,25-34,8111865,0,0
772,2021-10-01,1,P,45,765000,2.875,92600,P,360,0,,4,75.0,162.0,5,1,55-64,2568243,0,0
751,2021-11-01,1,P,20-<30,295000,2.69,77400,P,360,0,,4,50.0,202.0,5,1,45-54,2270715,0,0
780,2021-11-01,1,P,30-<36,295000,2.375,33100,R,180,0,,4,72.875,158.0,6,1,45-54,7344597,0,0
804,2021-11-01,1,P,37,315000,2.625,75000,R,180,0,,4,83.305,100.0,5,1,35-44,5356785,0,0
814,2021-11-01,4,P,49,975000,2.75,90500,R,180,0,,4,49.0,196.0,2,2,>74,2948038,0,0
731,2021-11-01,1,P,41,655000,2.5,95000,R,180,0,,4,15.0,298.0,5,2,55-64,2965296,0,0
743,2021-10-01,1,P,30-<36,385000,2.625,77800,P,360,0,,4,80.0,144.0,5,2,35-44,5413855,0,0
734,2021-10-01,1,P,39,385000,2.99,92300,R,360,0,,4,57.879,110.0,6,1,45-54,6553887,0,0
782,2021-11-01,1,P,20-<30,375000,3.375,77300,R,360,0,,4,72.952,237.0,6,1,45-54,5389042,0,0
773,2021-11-01,1,P,20-<30,195000,2.99,79000,P,360,0,,4,95.0,91.0,5,2,25-34,3011432,0,0
672,2021-10-01,1,P,42,175000,2.25,94500,R,180,0,,4,22.53,57.0,5,2,55-64,6590723,0,0
760,2021-10-01,1,S,<20,325000,2.175,33400,P,180,0,,4,61.905,734.0,5,1,65-74,7435448,0,0
785,2021-10-01,1,S,20-<30,385000,2.082,90000,R,180,0,,4,30.8,118.0,6,1,55-64,7444495,0,0
804,2021-10-01,1,P,20-<30,155000,2.125,10300,R,180,0,,4,32.632,108.0,5,1,45-54,7448123,0,0
801,2021-10-01,1,S,<20,415000,2.194,90000,R,180,0,,4,43.939,413.0,2,1,45-54,7428857,0,0
780,2021-11-01,1,P,30-<36,315000,2.226,33400,R,180,0,,4,64.286,106.0,5,2,55-64,7447066,0,0
810,2021-11-01,1,P,<20,375000,2.29,33600,R,180,0,,4,40.584,318.0,5,1,35-44,7451470,0,0
776,2021-11-01,1,P,20-<30,235000,2.125,92200,R,180,0,,4,62.032,102.0,6,1,45-54,5581948,0,0
791,2021-11-01,1,P,39,305000,2.196,14000,R,180,0,,4,59.804,178.0,5,2,35-44,7460050,0,0
785,2021-11-01,1,P,39,205000,2.25,77400,R,180,0,,4,48.922,113.0,5,1,35-44,4092189,0,0
727,2021-11-01,1,P,45,225000,1.75,78100,R,180,0,,4,59.97,95.0,5,2,35-44,7453334,0,0
803,2021-11-01,1,P,39,185000,2.115,77400,R,180,0,,4,30.833,80.0,5,1,65-74,5313478,0,0
622,2021-11-01,1,P,48,165000,2.99,76000,R,204,0,,4,47.56,101.0,5,1,35-44,3322396,0,0
815,2021-11-01,1,I,30-<36,95000,3.0,92600,R,120,0,,4,22.424,191.0,5,1,55-64,7448431,0,0
655,2021-11-01,1,P,30-<36,185000,2.961,92200,R,360,0,,4,64.912,71.0,6,2,45-54,7457747,0,0
808,2021-10-01,1,S,20-<30,185000,2.999,34200,P,360,0,,4,64.912,55.0,2,1,55-64,7450109,0,0
805,2021-10-01,1,I,47,165000,3.037,95600,R,360,0,,4,30.556,86.0,5,1,55-64,7418445,0,0
761,2021-10-01,1,I,<20,175000,3.5,34600,P,360,0,,4,74.468,156.0,6,2,45-54,7431333,0,0
740,2021-10-01,1,I,47,175000,3.125,34200,R,360,0,,4,64.63,76.0,6,1,35-44,7433577,0,0
754,2021-10-01,1,S,44,175000,3.25,95400,P,360,0,,4,58.333,76.0,5,1,>74,7437770,0,0
705,2021-10-01,1,I,20-<30,185000,3.625,32700,R,360,0,,4,69.434,60.0,2,1,>74,5426388,0,0
803,2021-10-01,1,I,41,195000,3.625,77400,P,360,0,,4,75.0,71.0,2,1,65-74,7418441,0,0
739,2021-10-01,1,S,20-<30,535000,2.5,77300,P,360,0,,4,56.042,295.0,2,1,55-64,7438069,0,0
707,2021-11-01,1,P,49,475000,2.125,92700,R,240,0,,4,56.183,99.0,2,2,45-54,7455715,0,0
799,2021-10-01,3,I,20-<30,195000,3.25,90000,R,360,0,,4,27.581,186.0,6,1,55-64,7442537,0,0
725,2021-11-01,1,P,41,185000,3.074,33800,P,360,0,,4,95.0,39.0,6,1,>74,7449110,0,0
804,2021-09-01,1,I,48,195000,3.5,77800,P,360,0,,4,75.0,95.0,5,1,45-54,7396998,0,0
654,2021-09-01,1,I,30-<36,235000,3.125,92600,R,360,0,,4,38.525,64.0,2,2,65-74,7405664,0,0
767,2021-10-01,1,P,38,295000,2.625,77400,P,360,0,,4,95.0,124.0,2,1,35-44,5453997,0,0
758,2021-10-01,1,P,20-<30,295000,2.999,77000,R,360,0,,4,79.22,130.0,5,1,25-34,7631077,0,0
647,2021-10-01,1,P,30-<36,595000,2.99,95100,R,360,0,,4,59.95,275.0,2,1,25-34,2129526,0,0
641,2021-10-01,1,P,20-<30,325000,3.375,90700,R,360,0,,4,89.02,110.0,3,2,25-34,2572535,0,0
710,2021-11-01,1,P,41,185000,3.375,76000,P,360,0,,4,69.81,48.0,6,2,25-34,1822603,0,0
664,2021-10-01,1,P,20-<30,305000,3.375,34700,R,360,0,,4,75.0,104.0,5,1,45-54,7772103,0,0
685,2021-10-01,1,S,44,245000,2.999,33900,P,360,0,,4,49.495,96.0,5,2,45-54,7417007,0,0
711,2021-10-01,1,S,<20,405000,2.908,34100,P,360,0,,4,75.0,810.0,5,1,35-44,7441427,0,0
792,2021-10-01,1,S,42,445000,2.875,33900,R,360,0,,4,70.635,118.0,5,1,55-64,7436943,0,0
767,2021-11-01,1,P,38,495000,2.75,33400,P,360,0,,4,95.0,91.0,6,1,25-34,1959846,0,0
801,2021-11-01,1,S,20-<30,255000,2.875,33400,P,360,0,,4,45.946,202.0,5,1,55-64,7454208,0,0
791,2021-10-01,1,I,20-<30,165000,3.625,77000,P,360,0,,4,80.0,148.0,5,1,35-44,7432095,0,0
764,2021-09-01,1,I,43,195000,2.67,78600,P,180,0,,4,59.542,136.0,2,2,25-34,7398237,0,0
788,2021-09-01,1,I,<20,185000,3.0,93200,R,180,0,,4,59.871,345.0,1,1,35-44,7405715,0,0
812,2021-10-01,1,I,30-<36,145000,3.477,77000,R,360,0,,4,59.184,51.0,2,1,65-74,7438309,0,0
694,2021-09-01,1,I,30-<36,135000,3.125,32400,R,360,0,,4,60.0,164.0,5,1,65-74,7414897,0,0
807,2021-10-01,1,I,30-<36,135000,3.375,76100,P,360,0,,4,75.0,252.0,5,1,55-64,7454056,0,0
792,2021-09-01,1,S,30-<36,315000,3.428,34900,P,360,0,,4,90.0,121.0,5,1,55-64,7409512,0,0
774,2021-10-01,1,S,30-<36,245000,3.101,33100,P,360,0,,4,70.0,225.0,5,2,35-44,7412231,0,0
722,2021-09-01,1,S,36,255000,3.314,33500,P,360,0,,4,90.0,149.0,5,1,55-64,7407421,0,0
790,2021-10-01,1,S,30-<36,315000,3.125,34200,P,360,0,,4,90.0,198.0,5,2,45-54,7411309,0,0
785,2021-12-01,1,S,30-<36,315000,3.125,34200,P,360,0,,4,90.0,198.0,5,2,45-54,7411309,0,0
740,2021-10-01,1,S,38,405000,3.15,32400,P,360,0,,4,90.0,249.0,3,1,35-44,7432297,0,0
727,2021-11-01,1,I,<20,265000,3.363,32600,P,360,0,,4,80.0,36.0,5,2,45-54,7449511,0,0
754,2021-11-01,2,P,30-<36,275000,3.171,33900,P,360,0,,4,72.559,65.0,5,2,65-74,7453001,0,0
768,2021-10-01,1,S,43,285000,3.125,33100,P,360,0,,4,75.0,240.0,5,1,55-64,7455867,0,0
737,2021-09-01,1,S,48,495000,3.0,10900,P,360,0,,4,44.0,281.0,5,1,45-54,7395480,0,0
771,2021-11-01,1,S,42,315000,3.125,12000,P,360,0,,4,90.0,135.0,5,2,35-44,7451186,0,0
737,2021-11-01,1,P,48,155000,2.875,10900,P,360,0,,4,94.168,60.0,5,2,25-34,3999842,0,0
754,2021-11-01,1,P,20-<30,225000,2.855,14500,P,360,0,,4,80.0,173.0,5,2,35-44,7447423,0,0
705,2021-09-01,1,S,30-<36,465000,3.25,12700,P,360,0,,4,79.487,225.0,5,1,25-34,7398796,0,0
741,2021-10-01,1,I,47,125000,3.625,33000,R,360,0,,4,65.963,50.0,6,1,65-74,7422771,0,0
755,2021-10-01,1,I,30-<36,115000,3.625,32300,R,360,0,,4,75.0,165.0,3,1,55-64,7408788,0,0
783,2021-10-01,1,I,20-<30,125000,3.625,75700,P,360,0,,4,79.365,450.0,5,1,55-64,7422791,0,0
649,2021-11-01,1,P,42,185000,2.365,78200,R,180,0,,4,77.083,61.0,5,2,45-54,5313782,0,0
786,2021-11-01,1,S,30-<36,375000,2.875,96100,R,240,0,,4,27.154,202.0,5,1,45-54,7453448,0,0
789,2021-11-01,1,P,<20,385000,2.75,93300,P,240,0,,4,46.667,251.0,5,1,45-54,7452782,0,0
802,2021-10-01,1,P,<20,535000,2.5,78600,P,360,0,,4,75.0,317.0,5,2,55-64,4901093,0,0
801,2021-11-01,1,P,<20,445000,2.875,33600,R,360,0,,4,36.929,420.0,5,1,45-54,1960438,0,0
786,2021-10-01,1,S,30-<36,495000,3.25,95600,P,360,0,,4,89.99,224.0,5,2,45-54,7421403,0,0
752,2021-10-01,1,S,47,305000,2.854,92300,P,360,0,,4,90.0,47.0,6,2,<25,7417398,0,0
776,2021-10-01,1,S,38,375000,2.75,96100,P,360,0,,4,51.724,247.0,5,1,55-64,7415656,0,0
749,2021-10-01,1,S,45,305000,2.625,95800,P,360,0,,4,64.619,73.0,5,1,35-44,7416638,0,0
802,2021-10-01,1,S,46,345000,2.875,95300,R,360,0,,4,72.785,129.0,2,2,65-74,7422838,0,0
723,2021-10-01,1,P,20-<30,125000,2.678,95700,R,360,0,,4,17.241,130.0,5,2,35-44,7451182,0,0
737,2021-10-01,1,S,48,135000,2.875,33700,P,360,0,,4,70.0,38.0,5,1,65-74,3712516,0,0
804,2021-11-01,1,P,30-<36,135000,2.894,34200,P,360,0,,4,29.002,47.0,5,2,65-74,7449994,0,0
802,2021-10-01,1,S,20-<30,135000,2.75,96100,R,360,0,,4,31.542,183.0,5,1,65-74,7454605,0,0
782,2021-10-01,1,S,43,225000,3.25,77300,P,360,0,,4,80.0,74.0,6,1,45-54,6876992,0,0
713,2021-11-01,1,P,38,275000,2.875,90200,R,360,0,,4,47.13,55.0,6,1,55-64,5277954,0,0
648,2021-11-01,1,P,41,275000,3.5,34600,P,360,0,,4,78.266,118.0,3,1,35-44,4735366,0,0
709,2021-10-01,1,P,30-<36,355000,2.125,75000,R,168,0,,4,65.65,190.0,2,1,45-54,6072230,0,0
818,2021-11-01,1,P,<20,175000,2.875,90800,P,180,0,,4,21.605,139.0,2,2,55-64,7453352,0,0
634,2021-11-01,1,P,44,205000,3.25,33100,R,360,1,2022-09-01,4,50.0,57.0,6,2,35-44,7719171,0,1
808,2021-11-01,1,P,20-<30,275000,2.875,92100,R,240,0,,4,55.0,138.0,2,2,35-44,7599547,0,0
644,2021-10-01,1,I,30-<36,85000,3.5,33900,P,360,0,,4,24.638,76.0,5,2,55-64,7426698,0,0
647,2021-11-01,1,P,20-<30,475000,3.375,92100,R,360,0,,4,72.13,221.0,2,2,45-54,2482385,0,0
713,2021-10-01,1,P,30-<36,495000,3.125,91300,R,360,0,,4,79.839,156.0,5,2,45-54,7151023,0,0
795,2021-10-01,1,P,36,585000,2.75,91300,P,240,0,,4,70.06,153.0,2,2,35-44,8045974,0,0
714,2021-10-01,1,P,30-<36,295000,3.125,95200,R,300,0,,4,64.13,76.0,6,1,35-44,8045020,0,0
807,2021-10-01,1,P,<20,305000,2.75,92700,R,360,0,,4,19.69,19.0,5,1,>74,936425,0,0
623,2021-11-01,1,P,39,185000,3.5,92300,P,360,0,,4,71.154,35.0,6,2,55-64,5278463,0,0
789,2021-11-01,1,P,46,325000,2.875,93600,R,360,0,,4,79.612,106.0,5,2,45-54,1093165,0,0
782,2021-11-01,1,P,<20,75000,3.25,34400,P,360,0,,4,21.07,99.0,5,1,55-64,674503,0,0
779,2021-10-01,1,S,30-<36,415000,2.875,92600,P,360,0,,4,58.042,105.0,2,2,45-54,734768,0,0
752,2021-10-01,1,P,20-<30,475000,2.75,79000,P,240,0,,4,95.0,155.0,5,1,45-54,1432707,0,0
717,2021-09-01,1,I,46,135000,3.625,77000,R,360,0,,4,77.55,75.0,5,1,45-54,4304942,0,0
740,2021-10-01,1,I,44,145000,3.625,33300,P,360,0,,4,70.0,121.0,5,1,45-54,7423117,0,0
710,2021-11-01,1,I,37,135000,3.625,33800,R,360,0,,4,50.582,173.0,5,1,25-34,3524356,0,0
682,2021-11-01,1,I,38,135000,3.625,32500,P,360,0,,4,70.0,89.0,5,1,65-74,1194726,0,0
779,2021-11-01,1,P,47,465000,2.625,11700,P,360,0,,4,80.0,106.0,2,1,35-44,116119,0,0
655,2021-11-01,1,P,44,125000,3.5,10900,R,360,0,,4,50.0,33.0,5,1,55-64,6222291,0,0
794,2021-10-01,1,P,20-<30,475000,2.625,93600,P,360,0,,4,70.37,201.0,5,1,25-34,333601,0,0
804,2021-10-01,1,P,39,345000,2.5,33400,P,360,0,,4,75.0,10.0,5,2,25-34,2009882,0,0
669,2021-11-01,1,P,42,245000,2.75,78600,R,360,0,,4,76.962,78.0,3,1,25-34,3490329,0,0
769,2021-11-01,1,P,49,385000,2.75,32000,R,360,0,,4,39.795,70.0,5,2,65-74,6395568,0,0
817,2021-11-01,1,P,40,325000,1.75,34100,R,180,0,,4,33.802,95.0,5,2,65-74,6503356,0,0
720,2021-10-01,1,P,40,365000,3.0,33500,P,360,0,,4,95.0,124.0,6,2,45-54,8170409,0,0
771,2021-10-01,1,P,<20,425000,3.25,33500,R,360,0,,4,73.276,154.0,5,1,65-74,178149,0,0
693,2021-10-01,1,P,30-<36,425000,3.25,33400,R,360,0,,4,71.0,134.0,5,1,45-54,2529967,0,0
709,2021-10-01,1,P,42,455000,3.5,92000,R,360,0,,4,79.982,75.0,4,2,25-34,7952064,0,0
640,2021-10-01,1,P,20-<30,445000,3.625,34200,P,360,0,,4,85.0,150.0,5,1,35-44,1512043,0,0
708,2021-11-01,1,P,42,275000,2.875,91900,R,360,0,,4,58.0,45.0,5,1,35-44,2943895,0,0
778,2021-09-01,1,P,41,385000,2.0,75000,R,180,0,,4,71.029,199.0,5,2,35-44,4401722,0,0
801,2021-10-01,1,P,44,305000,1.875,75000,R,180,0,,4,62.63,71.0,2,2,55-64,6076440,0,0
793,2021-10-01,1,P,20-<30,215000,2.0,75200,R,180,0,,4,72.0,146.0,5,2,25-34,6670708,0,0
779,2021-11-01,1,P,20-<30,315000,2.0,77000,R,180,0,,4,76.36,178.0,5,2,35-44,7795911,0,0
782,2021-10-01,1,P,20-<30,245000,1.875,78700,R,180,0,,4,38.96,200.0,5,1,35-44,7755756,0,0
735,2021-10-01,1,P,<20,195000,2.0,75000,R,180,0,,4,62.03,201.0,3,1,35-44,4673143,0,0
681,2021-11-01,1,P,20-<30,85000,3.0,75500,R,360,0,,4,66.0,42.0,5,1,<25,2798801,0,0
789,2021-10-01,1,P,20-<30,445000,2.25,78600,R,360,0,,4,61.34,144.0,5,1,25-34,7826028,0,0
752,2021-11-01,1,P,44,175000,2.625,92700,R,360,0,,4,26.923,80.0,5,2,25-34,1967389,0,0
722,2021-11-01,1,P,47,405000,2.625,92100,R,360,0,,4,65.95,165.0,6,2,35-44,5977183,0,0
798,2021-10-01,1,P,41,735000,2.875,92600,R,360,0,,4,41.061,116.0,5,1,55-64,733243,0,0
654,2021-10-01,1,P,30-<36,345000,2.75,78100,R,360,0,,4,56.49,117.0,6,1,65-74,4341877,0,0
760,2021-11-01,1,P,42,325000,2.99,33000,R,360,0,,4,78.125,116.0,5,2,45-54,1161655,0,0
758,2021-10-01,1,P,30-<36,465000,3.375,33100,P,360,0,,4,95.0,117.0,5,1,35-44,6806473,0,0
692,2021-11-01,1,P,30-<36,465000,3.375,33100,P,360,0,,4,95.0,117.0,5,1,35-44,6806473,0,0
815,2021-10-01,2,P,20-<30,265000,2.25,91100,R,180,0,,4,30.11,93.0,5,2,55-64,529223,0,0
762,2021-11-01,1,P,30-<36,185000,2.375,34600,R,180,0,,4,39.292,66.0,5,1,55-64,3893280,0,0
801,2021-10-01,1,P,30-<36,495000,2.0,90600,R,180,0,,4,49.2,19.0,2,1,45-54,936017,0,0
712,2021-10-01,1,P,20-<30,325000,2.5,75200,R,180,0,,4,74.756,225.0,5,1,55-64,4401097,0,0
701,2021-09-01,1,P,44,375000,3.25,92800,R,360,0,,4,67.455,62.0,5,1,45-54,6398307,0,0
664,2021-11-01,1,P,44,375000,3.25,92800,R,360,0,,4,67.455,62.0,5,1,45-54,6398307,0,0
703,2021-11-01,1,P,44,325000,2.875,92000,R,360,0,,4,43.6,80.0,6,1,35-44,3522924,0,0
755,2021-10-01,1,P,36,385000,2.75,90000,P,360,0,,4,95.0,93.0,6,2,55-64,3167531,0,0
798,2021-11-01,1,P,<20,365000,2.75,92200,R,360,0,,4,59.641,285.0,5,2,65-74,846759,0,0
745,2021-09-01,1,P,40,455000,3.0,33100,P,360,0,,4,85.0,288.0,5,1,45-54,8034284,0,0
804,2021-11-01,1,P,45,165000,2.25,34700,R,180,0,,4,58.545,48.0,5,2,65-74,5690350,0,0
796,2021-11-01,1,P,<20,325000,2.875,75700,R,360,0,,4,38.84,240.0,5,2,55-64,5507581,0,0
803,2021-11-01,1,P,37,765000,2.75,91200,R,240,0,,4,54.643,169.0,5,1,45-54,6504506,0,0
622,2021-10-01,1,P,41,345000,3.25,90200,R,360,0,,4,77.74,75.0,5,1,35-44,1384223,0,0
823,2021-11-01,1,P,36,455000,2.125,94900,R,180,0,,4,34.361,142.0,5,2,65-74,6501909,0,0
804,2021-10-01,1,P,36,325000,2.5,95300,R,360,0,,4,55.782,112.0,5,1,25-34,7370191,0,0
741,2021-11-01,1,S,49,485000,2.875,92200,P,360,0,,4,90.0,214.0,5,1,45-54,746496,0,0
752,2021-11-01,1,S,39,325000,3.375,34200,P,360,0,,4,50.388,171.0,5,2,55-64,6842563,0,0
762,2021-10-01,1,P,20-<30,315000,2.625,33300,R,360,0,,4,62.41,110.0,5,2,45-54,118999,0,0
769,2021-11-01,1,P,<20,155000,2.0,75000,R,120,0,,4,48.387,165.0,5,1,45-54,7258181,0,0
768,2021-11-01,1,P,30-<36,155000,2.615,77000,R,360,0,,4,70.455,58.0,6,1,25-34,5314458,0,0
712,2021-11-01,1,P,<20,295000,1.75,77400,R,180,0,,4,54.19,298.0,3,1,35-44,7800642,0,0
701,2021-11-01,1,P,41,125000,2.99,95300,P,360,0,,4,23.81,47.0,5,2,45-54,3792711,0,0
778,2021-11-01,1,S,40,505000,2.875,77000,P,360,0,,4,90.0,287.0,5,1,35-44,3715548,0,0
694,2021-11-01,1,P,41,125000,3.0,33600,R,360,0,,4,86.495,57.0,5,2,35-44,7919961,0,0
797,2021-10-01,1,I,20-<30,105000,3.625,32300,P,360,0,,4,75.0,410.0,2,2,35-44,7426303,0,0
801,2021-10-01,1,I,49,95000,3.453,33000,P,360,0,,4,51.081,55.0,5,2,>74,7443043,0,0
763,2021-10-01,2,I,20-<30,95000,3.0,76100,R,180,0,,4,41.27,127.0,3,1,55-64,7446875,0,0
758,2021-10-01,1,I,46,105000,3.0,32900,P,180,0,,4,70.0,81.0,5,1,35-44,7433579,0,0
757,2021-10-01,1,S,20-<30,235000,3.375,32000,P,360,0,,4,90.0,84.0,5,2,55-64,4600924,0,0
792,2021-11-01,1,P,38,175000,2.99,32300,P,360,0,,4,80.0,55.0,5,1,25-34,5294773,0,0
706,2021-11-01,1,I,30-<36,255000,3.5,94100,R,360,0,,4,22.0,79.0,6,1,55-64,2946091,0,0
