credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
760,2020-04-01,1,P,44,645000,3.5,91000,R,360,0,,1,66.49,155.0,2,1,25-34,7557413,0,0
797,2020-04-01,1,P,49,465000,3.625,92000,P,360,0,,1,90.0,95.0,5,2,25-34,1096408,0,0
718,2020-05-01,1,P,39,215000,3.523,32700,R,300,0,,1,63.69,78.0,5,2,35-44,7556258,0,0
780,2020-04-01,1,P,37,695000,3.5,90800,R,360,0,,1,73.158,193.0,5,2,55-64,3441866,0,0
767,2020-05-01,1,P,30-<36,485000,3.0,91000,R,180,0,,1,55.11,216.0,2,2,35-44,7559292,0,0
771,2020-05-01,1,P,48,245000,3.125,77300,R,180,0,,1,64.44,105.0,5,1,55-64,7552054,0,0
748,2020-04-01,1,P,47,455000,3.125,91200,R,180,0,,1,52.299,216.0,5,1,45-54,3930326,0,0
708,2020-05-01,1,P,30-<36,205000,2.875,92100,R,180,0,,1,44.003,75.0,2,2,25-34,6831252,0,0
779,2020-04-01,1,P,20-<30,455000,2.875,95800,R,180,0,,1,50.5,233.0,5,1,55-64,7559155,0,0
794,2020-04-01,1,P,20-<30,425000,2.875,94400,R,180,0,,1,43.36,210.0,2,1,25-34,7550876,0,0
770,2020-05-01,1,P,30-<36,335000,2.875,91700,R,180,0,,1,33.77,613.0,2,1,55-64,7555082,0,0
684,2020-04-01,1,P,41,535000,4.076,90800,R,360,1,2020-08-01,1,79.02,127.0,5,1,45-54,7555666,1,1
714,2020-04-01,1,P,45,545000,4.125,90500,R,360,0,,1,64.497,113.0,5,1,45-54,7534257,0,0
784,2020-05-01,1,P,40,465000,3.625,92800,R,360,0,,1,72.231,87.0,5,1,55-64,1625790,0,0
788,2020-05-01,1,P,20-<30,485000,3.459,93000,R,360,0,,1,69.385,147.0,2,2,35-44,1083796,0,0
764,2020-05-01,1,P,40,575000,3.375,95000,R,240,0,,1,28.75,159.0,5,2,55-64,1067785,0,0
669,2020-05-01,1,P,43,505000,4.5,95400,P,360,0,,1,90.0,52.0,6,2,25-34,3090526,0,0
770,2020-05-01,1,P,48,565000,3.0,94000,R,180,0,,1,27.344,138.0,2,2,45-54,2938517,0,0
726,2020-05-01,1,P,43,475000,3.375,32000,P,360,0,,1,95.0,195.0,5,1,35-44,1880529,0,0
759,2020-05-01,4,P,49,585000,4.875,92700,R,360,0,,1,75.0,227.0,5,1,45-54,3092710,0,0
808,2020-05-01,1,P,<20,255000,3.5,91600,R,360,0,,1,33.333,163.0,6,1,55-64,2418161,0,0
788,2020-05-01,1,P,20-<30,475000,3.25,78600,R,360,0,,1,58.0,287.0,5,1,45-54,6016036,0,0
803,2020-05-01,1,P,36,255000,3.802,34200,R,360,0,,1,76.119,62.0,5,1,35-44,1066760,0,0
814,2020-05-01,1,P,<20,255000,3.945,34700,P,360,0,,1,80.0,115.0,5,1,55-64,1096147,0,0
770,2020-05-01,2,I,20-<30,95000,4.625,14200,P,360,0,,1,75.0,82.0,5,2,45-54,7475141,0,0
798,2020-05-01,1,P,47,225000,3.5,92300,P,360,0,,1,74.257,35.0,5,2,35-44,1087103,0,0
752,2020-03-01,1,P,48,765000,4.0,91200,P,360,0,,1,79.69,168.0,5,2,65-74,3757176,0,0
815,2020-05-01,1,P,45,75000,3.75,34400,P,360,0,,1,80.0,40.0,5,1,65-74,3460657,0,0
785,2020-05-01,1,P,41,375000,3.625,93700,R,360,0,,1,93.125,130.0,5,1,35-44,1065143,0,0
760,2020-05-01,1,P,20-<30,445000,3.5,79400,R,360,0,,1,92.76,243.0,5,2,35-44,3798463,0,0
763,2020-05-01,1,P,37,385000,3.375,92000,P,360,0,,1,56.52,71.0,6,2,25-34,4606063,0,0
761,2020-04-01,1,P,41,765000,3.625,91400,R,360,0,,1,43.71,234.0,5,1,35-44,7554792,0,0
748,2020-04-01,1,P,30-<36,635000,3.625,95100,P,360,0,,1,90.0,173.0,2,1,35-44,7557685,0,0
799,2020-05-01,1,P,47,675000,3.375,91700,R,360,0,,1,80.0,131.0,5,1,45-54,5797809,0,0
762,2020-05-01,1,P,44,585000,3.625,94500,R,360,0,,1,59.091,182.0,5,1,>74,4022335,0,0
760,2020-04-01,1,P,30-<36,185000,3.75,12500,P,360,0,,1,90.0,52.0,6,1,25-34,3470184,0,0
659,2020-04-01,1,P,20-<30,275000,4.125,92300,R,360,0,,1,,109.0,2,2,45-54,7850603,0,0
765,2020-05-01,1,I,<20,145000,4.875,33700,P,360,0,,1,85.0,198.0,5,2,45-54,5375533,0,0
821,2020-05-01,1,P,49,445000,3.5,92600,P,360,0,,1,55.975,106.0,5,2,65-74,3958453,0,0
700,2020-05-01,1,P,36,245000,3.125,33000,P,360,0,,1,96.5,59.0,6,2,35-44,5239714,0,0
675,2020-05-01,1,P,30-<36,505000,3.625,94900,P,360,0,,1,90.991,169.0,5,2,25-34,2997159,0,0
711,2020-04-01,1,P,20-<30,105000,4.0,75100,R,360,0,,1,77.433,50.0,6,2,35-44,2188167,0,0
671,2020-04-01,1,P,40,265000,4.125,76000,P,360,0,,1,97.0,82.0,6,1,25-34,2132380,0,0
731,2020-05-01,1,P,44,485000,3.99,95700,P,360,1,2021-01-01,1,95.0,103.0,2,1,45-54,5643211,0,1
730,2020-05-01,1,P,41,485000,3.875,10300,P,360,0,,1,97.0,103.0,5,2,35-44,5624639,0,0
785,2020-05-01,1,P,41,105000,3.625,34200,P,360,0,,1,95.0,46.0,5,2,65-74,5208370,0,0
697,2020-05-01,1,P,40,695000,4.125,92000,R,360,0,,1,77.222,275.0,5,1,55-64,7479843,0,0
722,2020-03-01,1,I,42,375000,5.5,78700,P,360,0,,1,75.0,280.0,5,1,65-74,4280026,0,0
729,2020-05-01,1,P,20-<30,215000,3.625,79400,P,360,0,,1,96.5,90.0,6,1,25-34,2106590,0,0
755,2020-04-01,1,P,20-<30,255000,3.375,75900,R,360,0,,1,90.93,136.0,5,1,25-34,1413537,0,0
794,2020-05-01,1,P,46,365000,3.375,78200,P,360,0,,1,80.0,95.0,2,2,55-64,2670245,0,0
822,2020-05-01,1,P,44,405000,3.5,92100,R,360,0,,1,63.91,85.0,5,1,25-34,4472060,0,0
800,2020-05-01,1,P,20-<30,425000,3.499,92300,P,360,0,,1,79.99,222.0,2,2,55-64,3695772,0,0
819,2020-05-01,1,P,40,275000,3.75,34600,P,360,0,,1,94.99,284.0,6,2,35-44,3692690,0,0
808,2020-05-01,1,I,42,95000,4.5,93600,P,360,0,,1,75.0,88.0,6,1,35-44,3647403,0,0
770,2020-05-01,1,P,20-<30,235000,3.375,77500,R,300,1,2020-07-01,1,74.96,109.0,2,1,35-44,3586421,1,1
791,2020-05-01,1,P,20-<30,335000,3.625,95700,R,360,0,,1,74.082,101.0,5,1,65-74,6908055,0,0
788,2020-05-01,1,P,47,765000,3.25,95000,R,180,0,,1,24.06,201.0,2,2,45-54,3587394,0,0
702,2020-04-01,1,P,40,245000,3.0,75000,R,180,1,2020-07-01,1,76.34,84.0,5,1,25-34,6335428,1,1
727,2020-05-01,1,P,20-<30,185000,4.0,34400,P,360,0,,1,97.0,64.0,6,1,25-34,5505045,0,0
680,2020-04-01,1,P,20-<30,285000,3.99,10000,P,360,0,,1,75.0,122.0,5,1,25-34,2409262,0,0
731,2020-05-01,1,P,45,295000,3.49,90600,R,360,0,,1,58.9,56.0,6,2,55-64,5814001,0,0
779,2020-05-01,1,S,44,165000,3.75,93600,P,360,0,,1,50.769,181.0,2,1,35-44,2677345,0,0
802,2020-05-01,1,P,20-<30,175000,3.25,77500,R,180,0,,1,64.815,200.0,3,1,35-44,5814758,0,0
767,2020-05-01,1,P,20-<30,135000,3.0,75200,P,180,0,,1,40.299,200.0,5,1,45-54,5814760,0,0
665,2020-05-01,1,P,41,225000,3.99,95700,R,360,1,2021-07-01,1,55.556,56.0,5,1,35-44,5814750,0,0
796,2020-05-01,1,P,<20,385000,3.125,78700,P,180,0,,1,79.381,306.0,2,1,25-34,6410760,0,0
764,2020-05-01,1,P,41,285000,3.375,90700,R,360,0,,1,52.364,76.0,3,2,65-74,2180759,0,0
787,2020-05-01,1,P,41,705000,3.375,94900,P,360,0,,1,84.83,233.0,5,1,35-44,7438218,0,0
783,2020-05-01,1,P,<20,585000,3.5,10900,P,360,0,,1,95.0,438.0,5,1,35-44,6131232,0,0
797,2020-05-01,1,S,20-<30,315000,3.5,34200,P,240,0,,1,71.591,297.0,5,1,55-64,1405128,0,0
706,2020-05-01,1,P,40,285000,3.75,75900,R,360,0,,1,66.279,326.0,5,1,65-74,6409407,0,0
751,2020-05-01,1,P,20-<30,235000,3.75,75900,P,360,0,,1,90.385,146.0,5,1,45-54,6409318,0,0
781,2020-05-01,1,P,47,485000,3.5,92000,R,360,0,,1,66.079,92.0,5,1,35-44,5375659,0,0
786,2020-05-01,1,P,46,205000,4.0,95900,R,360,0,,1,61.104,36.0,5,1,55-64,952612,0,0
789,2020-05-01,1,P,<20,125000,3.375,77300,P,180,0,,1,39.68,175.0,5,1,25-34,3337334,0,0
767,2020-05-01,1,S,38,295000,3.695,33400,P,360,0,,1,80.0,129.0,5,2,55-64,1096252,0,0
762,2020-05-01,2,I,43,525000,4.25,11200,P,360,0,,1,75.0,242.0,2,1,45-54,2985392,0,0
805,2020-05-01,1,P,39,225000,2.75,33400,R,180,0,,1,64.0,141.0,5,1,45-54,81072,0,0
763,2020-05-01,1,P,<20,305000,3.687,32200,P,360,0,,1,95.0,144.0,5,1,25-34,1093001,0,0
792,2020-04-01,1,I,43,285000,3.5,34200,R,360,0,,1,75.0,161.0,5,1,>74,1094131,0,0
645,2020-05-01,1,P,38,255000,3.375,92600,P,360,0,,1,47.222,65.0,5,1,25-34,4389377,0,0
712,2020-04-01,1,P,42,295000,3.75,11700,P,360,0,,1,67.045,94.0,5,2,35-44,3552221,0,0
779,2020-04-01,1,P,<20,675000,3.375,90200,R,360,0,,1,38.028,727.0,5,2,65-74,6710174,0,0
772,2020-04-01,1,P,39,575000,3.49,91300,R,360,0,,1,79.31,98.0,5,2,25-34,6711010,0,0
694,2020-05-01,1,P,20-<30,275000,3.0,33300,R,240,0,,1,80.0,125.0,6,1,45-54,60115,0,0
807,2020-04-01,1,P,40,245000,3.125,11700,R,180,0,,1,72.0,72.0,5,2,65-74,5629870,0,0
754,2020-04-01,1,P,30-<36,135000,3.875,10500,P,360,0,,1,80.0,81.0,5,1,45-54,5638049,0,0
761,2020-04-01,1,P,49,735000,3.5,90200,R,360,1,2020-07-01,1,49.0,136.0,5,1,65-74,2406267,1,1
740,2020-05-01,1,P,42,155000,3.5,77400,R,360,0,,1,78.498,63.0,6,2,25-34,3130118,0,0
778,2020-05-01,1,P,30-<36,305000,3.625,10300,P,360,0,,1,70.0,66.0,2,1,25-34,5221142,0,0
797,2020-05-01,1,P,30-<36,225000,3.25,93400,P,180,0,,1,30.405,141.0,5,1,55-64,1086333,0,0
811,2020-05-01,1,P,20-<30,315000,3.25,91500,R,180,0,,1,44.986,150.0,5,2,55-64,1093413,0,0
761,2020-05-01,1,P,48,625000,3.429,95400,R,360,0,,1,70.169,254.0,5,1,45-54,1083971,0,0
748,2020-05-01,1,S,49,245000,3.5,92200,P,360,1,2020-11-01,1,70.0,110.0,5,1,25-34,1093037,1,1
773,2020-05-01,1,P,39,415000,3.625,92000,R,360,0,,1,86.32,94.0,6,1,45-54,225595,0,0
795,2020-05-01,1,P,20-<30,535000,3.49,92600,R,360,0,,1,72.297,210.0,5,1,55-64,1086329,0,0
680,2020-04-01,1,P,20-<30,455000,3.625,95400,R,360,0,,1,77.119,107.0,5,2,45-54,3101723,0,0
798,2020-06-01,1,P,20-<30,455000,3.625,95400,R,360,0,,1,77.119,107.0,5,2,45-54,3101723,0,0
786,2020-05-01,1,P,47,405000,3.625,92300,P,360,1,2022-09-01,1,80.0,87.0,5,1,45-54,6548752,0,0
756,2020-05-01,1,P,20-<30,165000,3.625,94900,R,360,0,,1,14.14,71.0,5,2,55-64,4572194,0,0
765,2020-05-01,1,P,39,165000,4.0,77000,R,360,0,,1,78.571,40.0,2,1,45-54,1086974,0,0
766,2020-05-01,1,P,20-<30,475000,3.5,91000,P,360,0,,1,95.0,189.0,5,1,45-54,2639508,0,0
729,2020-05-01,1,P,45,675000,3.875,95000,P,360,0,,1,73.306,119.0,6,1,45-54,6050832,0,0
771,2020-05-01,1,P,36,245000,3.5,34400,P,360,0,,1,96.5,88.0,5,1,35-44,5922000,0,0
805,2020-04-01,1,P,47,105000,3.375,34200,R,216,0,,1,59.85,27.0,5,1,55-64,207436,0,0
744,2020-05-01,1,P,30-<36,655000,3.0,92000,R,180,0,,1,75.72,414.0,5,1,35-44,216483,0,0
682,2020-05-01,1,P,47,115000,3.75,13000,R,180,1,2021-12-01,1,77.7,75.0,5,1,35-44,229381,0,0
667,2020-05-01,1,P,30-<36,145000,4.5,76100,R,360,0,,1,55.582,109.0,5,1,45-54,5360325,0,0
781,2020-05-01,1,P,39,405000,3.75,91900,R,360,1,2020-07-01,1,89.89,102.0,2,1,25-34,278792,1,1
810,2020-05-01,1,P,48,195000,3.25,32800,R,360,0,,1,78.94,32.0,5,1,35-44,225526,0,0
713,2020-05-01,1,P,44,155000,3.25,92200,R,360,1,2020-07-01,1,29.714,40.0,5,1,>74,3039775,1,1
812,2020-05-01,1,P,<20,305000,3.125,90500,R,240,0,,1,37.82,204.0,2,1,45-54,234030,0,0
684,2020-05-01,1,P,30-<36,425000,3.875,95400,R,360,0,,1,73.87,197.0,5,1,65-74,220542,0,0
708,2020-05-01,1,P,20-<30,475000,3.625,92700,R,360,0,,1,79.43,150.0,3,1,45-54,236340,0,0
789,2020-05-01,1,P,30-<36,205000,3.875,92300,R,360,0,,1,71.786,100.0,6,1,45-54,2620144,0,0
724,2020-05-01,1,I,38,315000,3.928,95600,P,360,0,,1,69.231,302.0,2,1,35-44,1085893,0,0
706,2020-05-01,1,P,38,575000,4.25,94500,R,360,0,,1,74.675,173.0,5,1,45-54,1083871,0,0
796,2020-05-01,1,P,<20,185000,3.5,93000,R,360,0,,1,21.96,190.0,5,2,55-64,4541313,0,0
761,2020-05-01,1,P,48,125000,3.235,95600,P,360,0,,1,47.17,37.0,5,2,<25,1095135,0,0
754,2020-05-01,1,P,37,155000,3.327,76000,R,360,0,,1,75.693,53.0,5,1,35-44,1095011,0,0
813,2020-05-01,1,S,<20,315000,3.235,93400,R,360,0,,1,78.164,268.0,4,2,35-44,1095565,0,0
773,2020-05-01,1,P,39,535000,3.516,95000,R,360,0,,1,91.453,107.0,5,2,35-44,1083957,0,0
723,2020-05-01,1,I,20-<30,185000,4.0,93300,P,360,0,,1,64.912,211.0,5,1,55-64,1095086,0,0
783,2020-04-01,1,I,30-<36,395000,3.875,94100,R,360,0,,1,45.143,203.0,2,1,55-64,2937611,0,0
801,2020-04-01,1,I,44,485000,4.375,94000,R,360,0,,1,37.597,156.0,2,2,35-44,2929705,0,0
765,2020-05-01,1,P,43,245000,3.499,33300,P,360,0,,1,50.0,127.0,5,1,45-54,2996506,0,0
785,2020-04-01,1,P,38,225000,3.125,92600,R,120,0,,1,26.471,170.0,5,2,45-54,867676,0,0
778,2020-05-01,1,P,<20,125000,3.25,95700,R,360,0,,1,,81.0,5,2,65-74,7710719,0,0
796,2020-05-01,1,P,30-<36,255000,3.625,92700,P,360,0,,1,89.474,75.0,6,2,35-44,5814733,0,0
708,2020-05-01,1,P,39,315000,3.375,91900,R,360,0,,1,48.462,80.0,5,1,55-64,5222170,0,0
782,2020-05-01,1,I,36,185000,4.375,75000,P,360,0,,1,80.0,169.0,6,1,45-54,5809319,0,0
733,2020-05-01,1,P,40,335000,3.75,94500,P,360,0,,1,80.0,70.0,5,2,25-34,1093482,0,0
717,2020-05-01,1,P,20-<30,315000,3.875,33000,R,360,1,2020-07-01,1,77.778,132.0,6,1,45-54,1095569,1,1
631,2020-05-01,1,P,20-<30,245000,4.5,78000,P,360,0,,1,92.453,115.0,6,1,35-44,4822026,0,0
769,2020-05-01,1,I,20-<30,345000,3.625,32500,R,360,0,,1,72.71,122.0,5,1,55-64,6242908,0,0
702,2020-05-01,1,P,37,445000,3.375,93000,R,360,0,,1,83.22,124.0,5,1,35-44,4338694,0,0
812,2020-05-01,1,P,20-<30,255000,3.625,96000,R,360,0,,1,56.77,125.0,5,1,65-74,6612988,0,0
797,2020-05-01,1,P,30-<36,275000,3.25,34600,R,360,0,,1,57.895,78.0,5,2,55-64,6130776,0,0
804,2020-04-01,1,I,38,405000,4.125,95300,R,360,0,,1,60.0,202.0,2,1,55-64,2938758,0,0
766,2020-05-01,1,I,20-<30,215000,3.5,95000,R,180,0,,1,42.495,321.0,5,1,>74,5282790,0,0
673,2020-04-01,1,P,30-<36,435000,3.5,94500,R,240,0,,1,54.33,130.0,2,2,45-54,7433287,0,0
805,2020-05-01,1,P,20-<30,115000,3.125,75000,P,120,0,,1,47.72,101.0,5,2,45-54,7441846,0,0
723,2020-05-01,1,P,20-<30,95000,3.49,76000,P,180,0,,1,90.0,60.0,5,1,35-44,5581794,0,0
734,2020-05-01,1,P,20-<30,155000,3.25,95600,R,240,0,,1,34.0,117.0,5,2,55-64,5578059,0,0
728,2020-05-01,1,P,41,255000,3.875,91300,P,360,0,,1,80.0,58.0,6,2,45-54,5579561,0,0
652,2020-05-01,1,P,39,375000,4.75,94900,R,360,0,,1,74.995,141.0,5,1,25-34,2986400,0,0
778,2020-05-01,1,P,<20,125000,2.875,33400,P,180,0,,1,40.323,135.0,5,2,55-64,2986671,0,0
786,2020-05-01,1,P,43,435000,3.375,90800,R,360,0,,1,58.389,91.0,5,1,55-64,7340705,0,0
769,2020-05-01,1,P,42,385000,3.375,95600,R,300,0,,1,74.66,103.0,5,1,55-64,3589095,0,0
762,2020-05-01,1,P,47,585000,3.25,92600,R,360,0,,1,70.466,156.0,5,1,45-54,5287032,0,0
681,2020-05-01,4,I,20-<30,385000,3.99,90000,R,360,0,,1,37.745,78.0,6,2,35-44,3515162,0,0
714,2020-05-01,2,P,30-<36,825000,3.99,94700,P,360,0,,1,75.0,301.0,5,2,35-44,7322679,0,0
733,2020-05-01,1,P,20-<30,425000,3.5,93000,R,360,0,,1,84.47,198.0,2,1,35-44,242606,0,0
788,2020-05-01,1,P,47,285000,3.5,92200,P,360,0,,1,87.692,52.0,3,2,55-64,2422275,0,0
717,2020-05-01,1,P,38,495000,3.5,92800,R,360,0,,1,66.233,98.0,5,1,35-44,2973583,0,0
712,2020-05-01,1,P,45,765000,3.875,95000,P,360,0,,1,95.0,173.0,5,2,25-34,4086919,0,0
770,2020-03-01,1,I,30-<36,405000,4.0,94600,R,360,0,,1,54.0,613.0,2,2,55-64,1915755,0,0
773,2020-05-01,1,P,20-<30,505000,3.25,95300,R,360,0,,1,74.265,165.0,2,1,35-44,1916205,0,0
779,2020-05-01,1,P,47,405000,3.375,77300,P,360,0,,1,80.0,148.0,5,1,35-44,4770509,0,0
731,2020-04-01,2,I,46,145000,4.875,33000,P,360,0,,1,60.0,106.0,6,1,45-54,762706,0,0
731,2020-04-01,2,I,47,155000,4.875,33000,P,360,0,,1,60.0,106.0,6,1,45-54,763125,0,0
657,2020-05-01,1,S,43,175000,5.25,32500,P,360,0,,1,80.0,122.0,5,1,55-64,2952007,0,0
682,2020-05-01,1,P,30-<36,485000,3.0,91300,R,180,0,,1,72.433,180.0,2,2,25-34,777349,0,0
711,2020-05-01,1,P,36,485000,2.875,93900,R,180,0,,1,64.667,167.0,6,1,25-34,776282,0,0
757,2020-05-01,1,P,48,405000,3.125,94500,R,180,0,,1,60.0,88.0,5,2,25-34,777184,0,0
650,2020-05-01,1,P,41,415000,4.5,34700,P,360,1,2020-08-01,1,95.0,149.0,6,1,45-54,777758,1,1
696,2020-05-01,1,P,43,765000,4.625,91000,P,360,0,,1,95.0,195.0,3,2,35-44,777495,0,0
709,2020-04-01,1,P,20-<30,705000,4.375,95100,P,360,0,,1,90.0,293.0,5,1,25-34,763513,0,0
816,2020-05-01,1,P,20-<30,405000,3.875,11700,R,360,0,,1,80.0,262.0,5,1,45-54,2720716,0,0
799,2020-05-01,1,S,30-<36,355000,3.5,34200,P,360,0,,1,65.138,227.0,5,1,45-54,2426651,0,0
738,2020-05-01,1,P,43,285000,3.5,77500,P,360,0,,1,95.0,97.0,5,1,55-64,6747456,0,0
692,2020-05-01,1,P,43,535000,3.625,94500,R,360,0,,1,69.935,116.0,5,2,35-44,2985680,0,0
793,2020-05-01,1,P,40,335000,3.375,92600,R,360,0,,1,54.71,83.0,6,2,35-44,7248256,0,0
699,2020-03-01,1,P,30-<36,195000,5.0,76100,P,360,0,,1,,64.0,6,2,35-44,5365603,0,0
785,2020-04-01,1,P,44,175000,4.625,78200,P,360,0,,1,102.0,42.0,5,2,25-34,1975695,0,0
730,2020-04-01,1,P,44,275000,4.625,77400,P,360,0,,1,99.75,67.0,3,2,35-44,4191507,0,0
787,2020-05-01,1,I,45,225000,3.99,91900,P,360,0,,1,51.725,206.0,5,1,45-54,778218,0,0
749,2020-05-01,1,P,49,305000,3.55,33000,P,360,0,,1,90.0,56.0,3,2,45-54,778783,0,0
797,2020-04-01,1,P,49,425000,3.5,92500,P,360,0,,1,96.5,120.0,5,1,35-44,3981317,0,0
742,2020-05-01,1,P,37,405000,3.375,94500,P,360,0,,1,96.0,85.0,3,2,45-54,5987687,0,0
802,2020-05-01,1,P,42,285000,3.5,32700,R,360,0,,1,79.719,68.0,6,2,25-34,789255,0,0
765,2020-05-01,1,P,20-<30,295000,3.5,11700,R,336,0,,1,78.667,132.0,5,2,35-44,777480,0,0
737,2020-04-01,1,P,39,445000,3.375,95600,R,360,0,,1,73.73,106.0,5,1,45-54,260415,0,0
728,2020-05-01,1,P,41,445000,3.625,91900,P,360,0,,1,80.0,95.0,6,1,25-34,779041,0,0
753,2020-04-01,1,P,46,395000,3.375,33500,R,360,0,,1,79.8,196.0,3,1,45-54,1841240,0,0
779,2020-05-01,1,P,20-<30,395000,3.425,33000,R,360,0,,1,79.0,197.0,5,1,35-44,777159,0,0
750,2020-05-01,1,P,30-<36,125000,4.5,32400,P,360,0,,1,90.0,70.0,5,1,45-54,5368377,0,0
812,2020-05-01,1,P,30-<36,125000,3.375,34700,R,180,0,,1,56.86,66.0,5,1,35-44,205292,0,0
788,2020-04-01,1,S,20-<30,115000,3.75,33900,P,360,0,,1,70.0,78.0,5,2,65-74,1881434,0,0
699,2020-04-01,1,P,42,105000,4.375,34700,P,360,0,,1,95.0,35.0,5,2,<25,2298708,0,0
717,2020-05-01,1,P,30-<36,205000,3.5,33600,R,240,0,,1,68.889,85.0,5,2,55-64,2796453,0,0
738,2020-05-01,1,P,30-<36,475000,3.25,95100,R,240,0,,1,56.548,178.0,6,1,45-54,2798439,0,0
743,2020-03-01,1,P,30-<36,405000,3.375,94400,R,240,0,,1,41.113,125.0,2,1,25-34,2929818,0,0
775,2020-05-01,1,P,<20,225000,3.375,94100,R,360,0,,1,14.851,250.0,5,2,55-64,2798510,0,0
688,2020-05-01,1,P,20-<30,275000,3.99,33100,R,360,0,,1,73.2,127.0,6,1,35-44,362525,0,0
797,2020-05-01,1,P,49,255000,3.625,34900,P,360,0,,1,95.0,59.0,5,2,25-34,1831002,0,0
778,2020-05-01,1,P,30-<36,465000,3.375,92600,P,360,0,,1,90.0,119.0,2,1,45-54,6017772,0,0
733,2020-05-01,1,P,30-<36,465000,3.375,92600,P,360,0,,1,90.0,119.0,2,1,45-54,6017772,0,0
818,2020-05-01,1,P,37,135000,3.99,34400,R,360,0,,1,50.53,39.0,5,1,>74,159065,0,0
778,2020-05-01,1,P,39,505000,3.375,91900,R,360,0,,1,77.908,113.0,5,1,35-44,4011374,0,0
745,2020-05-01,1,P,38,725000,3.56,91300,R,360,0,,1,74.35,146.0,5,1,25-34,229201,0,0
701,2020-05-01,1,P,20-<30,225000,3.75,33600,R,360,0,,1,48.4,128.0,5,1,65-74,216498,0,0
750,2020-05-01,1,P,43,285000,3.75,33600,P,360,0,,1,96.5,86.0,5,2,<25,5090398,0,0
683,2020-03-01,1,P,20-<30,285000,3.875,33600,P,360,0,,1,61.422,113.0,5,2,25-34,5491869,0,0
802,2020-05-01,1,P,37,355000,3.375,92300,R,360,0,,1,79.775,79.0,5,1,35-44,3440974,0,0
726,2020-05-01,1,P,43,335000,3.625,92100,R,360,0,,1,54.97,64.0,5,2,45-54,4583650,0,0
737,2020-05-01,1,P,30-<36,465000,4.25,11700,R,360,0,,1,82.21,407.0,5,1,25-34,1471717,0,0
755,2020-05-01,1,P,48,245000,3.5,12800,R,360,1,2021-01-01,1,92.453,108.0,5,1,25-34,6130427,0,1
756,2020-05-01,1,P,45,215000,3.5,78100,R,360,0,,1,71.5,95.0,5,2,65-74,2414775,0,0
749,2020-05-01,1,S,20-<30,225000,3.5,96100,P,180,0,,1,50.0,398.0,5,1,45-54,1433282,0,0
798,2020-04-01,1,P,30-<36,725000,3.0,92800,R,180,0,,1,77.13,216.0,5,1,35-44,1432132,0,0
730,2020-05-01,1,P,<20,75000,3.625,14700,R,180,0,,1,60.0,51.0,5,1,55-64,54497,0,0
798,2020-05-01,1,P,38,335000,2.75,95100,R,180,0,,1,27.57,99.0,2,2,35-44,207421,0,0
765,2020-05-01,1,P,47,685000,2.99,90200,R,180,0,,1,11.61,205.0,5,1,45-54,222380,0,0
817,2020-05-01,1,P,<20,265000,3.25,92700,R,360,0,,1,34.855,184.0,5,1,65-74,1086667,0,0
730,2020-05-01,1,P,20-<30,255000,3.875,76200,R,360,0,,1,77.22,112.0,5,1,45-54,3250880,0,0
772,2020-05-01,2,P,30-<36,285000,3.89,91000,R,360,0,,1,30.191,84.0,5,2,55-64,1085308,0,0
661,2020-05-01,1,P,20-<30,465000,3.875,94100,R,360,0,,1,28.885,188.0,5,1,45-54,4092521,0,0
702,2020-05-01,1,P,48,185000,2.755,33000,R,180,0,,1,42.045,75.0,2,1,45-54,1083343,0,0
799,2020-05-01,1,P,42,265000,2.625,92600,R,180,0,,1,33.375,80.0,2,2,45-54,2834913,0,0
759,2020-05-01,1,P,48,645000,3.49,11700,P,360,0,,1,78.659,129.0,2,1,35-44,4841586,0,0
671,2020-05-01,1,I,<20,245000,5.5,93400,P,360,0,,1,75.0,311.0,5,1,55-64,2420759,0,0
779,2020-05-01,1,P,<20,255000,3.189,32000,R,240,0,,1,59.372,130.0,5,2,45-54,1083331,0,0
753,2020-05-01,1,P,43,375000,3.25,96000,R,360,0,,1,75.0,208.0,5,1,35-44,1471539,0,0
715,2020-05-01,1,P,37,395000,4.375,32700,P,360,0,,1,95.0,227.0,6,2,35-44,2988769,0,0
718,2020-04-01,1,P,43,285000,4.0,33000,P,360,0,,1,95.0,61.0,6,1,<25,1106908,0,0
720,2020-05-01,2,P,48,295000,3.375,11200,R,360,0,,1,24.958,62.0,5,1,>74,2417018,0,0
736,2020-05-01,1,S,20-<30,215000,3.375,34200,P,180,0,,1,41.748,299.0,5,1,55-64,2420205,0,0
687,2020-05-01,1,P,48,135000,3.75,91700,R,360,0,,1,48.0,28.0,6,1,>74,5627282,0,0
740,2020-05-01,1,P,30-<36,675000,3.625,90800,R,360,0,,1,69.231,222.0,5,1,45-54,1085411,0,0
742,2020-05-01,1,P,30-<36,595000,3.75,92700,R,360,0,,1,79.333,174.0,5,2,25-34,1082767,0,0
794,2020-05-01,1,P,48,255000,3.33,77400,R,360,0,,1,79.688,69.0,5,2,35-44,1085838,0,0
